date,ROA(NI),ROA(OI),ROA(EBITDA),ROE(NI),ROE(OI),ROE(EBITDA),PER (P/E),PBR (P/B),EV/EBITDA,PCR,Interest Coverage Ratio,Cash Flow To Debt Ratio,Cash Flow To Liability Ratio,Operating Cash Flow Per Share,Operating Cash Flow Ratio,Asset Efficiency Ratio,Current Liability Coverage Ratio,Cash Generating Power Ratio,External Financing Index Ratio,FCFE,Debt Ratio,Cash Flow to Shareholder's Equity,Cash Flow  to Revenue Ratio,Asset Turnover Ratio,Capital Stock Turnover Ratio,Liability Turnover Ratio,Total Liabilites Growth Rate,Total Assets Growth Rate,Sales Growth Rate,EPS Growth,COGS Ratio
2013-03-01,0.01462324117199714,0.01914637887872369,0.026010132742351894,0.03158772782513746,0.04135817755753298,0.05618460258553605,84.88,2.670039226330906,38.00576447982432,2.822038120215938e-15,-1.3554284724027381,0.029879392774164914,0.0137066638710937,0.2527473297145859,0.04929215773053366,0.007361292891576883,0.05325207434350281,-1.5666406182165495,0.3769605941362301,58900000.0,1.1601044155400075,0.015901161279178493,0.04929215773053366,0.1493400417124971,0.3225900835200939,0.2780698695728471,1.0178408845323974,1.0056301096912352,0.9619899869909725,-0.180327868852459,0.4697329814611438
2013-06-01,0.017894086651378153,0.02520492101742821,0.032204760801881886,0.03812252632756668,0.05369792176552033,0.0686107575905906,67.14754098360656,2.5584962868690826,30.68805259000688,2.3616801663845192e-15,-4.805459949937422,0.08523107478964079,0.0370302642053022,0.6701697429367067,0.12586168381493015,0.019648867423789403,0.1176726194820433,29.219646125686396,-0.3031780501555616,116910000.0,1.130453879557501,0.041861005831923134,0.12586168381493015,0.15611476684740322,0.3325953106862649,0.29421395839382164,1.0219782130186914,0.9729946971833614,1.0809524756469295,0.08928571428571416,0.4547298984244622
2013-09-01,0.015938390160916843,0.020962363315295333,0.0274130889570595,0.03221073828427224,0.04236395217783816,0.05540056586922725,77.51785714285712,2.4939292937768096,36.11007070096622,2.7173332747708053e-15,7.380771663504111,0.1085153254566902,0.04994071421882834,0.887495523834266,0.17953802317554382,0.02522924746790356,0.17408923544262123,-14.83718746331729,-0.864048481779775,152864000.0,1.0209530547983112,0.050987124740522256,0.17953802317554382,0.14052314390938564,0.28399067695353564,0.2781623264838929,1.0123548392386943,0.9865956341089399,0.934097398392969,0.07692307692307698,0.4653304318923664
2013-12-01,0.014658391306736625,0.01919143324195306,0.025653169417297634,0.02887383658640467,0.037802941379548434,0.05053115353374394,93.23076923076923,2.6835398650257916,38.40615500353118,3.167709788229126e-15,1.8639189059959835,0.136800728533723,0.06381173669728844,1.1179677645409951,0.2116711424355967,0.031416408709883936,0.21149917441502752,6.599131334022751,-0.2322388957839708,186426000.0,0.9697820846913119,0.06188347904206947,0.2116711424355967,0.14842083974409848,0.2923567111227654,0.30146639718120233,0.9747500326531726,0.9977628156220939,1.0322881084323818,0.01960784313725492,0.4721597000350278
2014-03-01,0.014319473308716316,0.02074297863828839,0.027635887927004835,0.028867170139562814,0.04181655851743525,0.055712236165916314,90.27450980392156,2.5905590196934325,35.78794320694485,3.0021062030506443e-15,-2.4328248144904827,0.060598068633073134,0.025173159287049655,0.45451345624520423,0.08843139564506365,0.012686089000483944,0.07601871318915991,-3.268451959096892,-0.8592426237125378,89719000.0,1.0159379829976891,0.025574368671764772,0.08843139564506365,0.14345684479980383,0.28920010235292903,0.284663145972353,1.0310484125455912,1.0033633173270184,0.9541167630435493,-0.19047619047619047,0.4600774673544131
2014-06-01,0.01774179461959915,0.025058488403751064,0.03176580271206396,0.03481658357751974,0.04917489884995748,0.062337364891476,75.15873015873017,2.597424958623075,31.065016632739187,2.6927755989785734e-15,4.01408495183957,0.14605758053666404,0.06258243390514308,1.0979617744551802,0.20344343167042372,0.03069174920692938,0.1842601156520798,13.89007851534618,-0.75775950668037,179080000.0,0.9624048369412568,0.0602296370978662,0.20344343167042372,0.15086134241310722,0.2960510280589328,0.30761589789994287,1.0417879594625552,1.038556438996155,1.080521039254448,0.18867924528301883,0.44530170864778335
2014-09-01,0.015417497856804,0.022440342166078597,0.029380673173410407,0.03016532037733491,0.04390596432079556,0.05748516571296716,86.0377358490566,2.590323702330381,33.3554638772936,2.944949858547471e-15,2.8647603115688223,0.12650935253773704,0.06175305729040374,1.0398801128349788,0.2082109573566789,0.030191064362218245,0.21359736117369504,4.148286727057897,-0.6161540809060392,171301000.0,0.9565639416659589,0.059070747891632386,0.2082109573566789,0.14500228396000786,0.2837062402553597,0.2965888926999012,1.027327367379426,1.051126869686861,0.9848953051562231,-0.11666666666666675,0.4519909630048009
2014-12-01,0.01823501560314215,0.022236995588077048,0.0288441192295276,0.03648652140211868,0.044494100422013606,0.05771432262509689,88.78333333333333,3.250520626991646,33.5379729929371,3.256851173450448e-15,1.337166595488605,0.16755064776975914,0.08290668158155143,1.3599153140437543,0.26798831587631206,0.04147207575594534,0.30968433956481767,3.294017094017094,-0.37311883757135444,219300000.0,1.0009043148738266,0.08298165532684523,0.26798831587631206,0.15475329818142688,0.30964654207217296,0.30936677709417887,1.0514444638461071,1.0596762018139814,1.0956288282797502,0.30434782608695665,0.45341773412332637
2015-03-01,0.014595776803205597,0.022281365526143546,0.029419612618961283,0.02943541043080563,0.04493499373577672,0.0593307491495926,110.63043478260869,3.2838268057244515,33.21093798449613,3.806114763821192e-15,-3.2895622895622894,0.06080700912012443,0.029675496634816778,0.46756949394155384,0.09995428919701356,0.014960671223285737,0.11347273405828963,-1.5115207373271888,-1.5320121951219512,81700000.0,1.01670735498921,0.03017129569157577,0.09995428919701356,0.1496751299366224,0.3018509354021521,0.296890677460827,1.0138094270631015,0.9751096123516597,0.9402578796561605,0.43750000000000006,0.43105287216212096
2015-06-01,0.009807069807656898,0.019080421530543352,0.02608547139315542,0.019039075003162386,0.03704200987009825,0.05064134915807138,161.09375,3.1113086493093047,37.51307757885763,4.877527230889176e-15,1.2257142857142858,0.13509263030732646,0.06677468634012805,1.0414878397711016,0.20859598853868194,0.03237889714274023,0.2540079253082925,-21.10144927536232,-0.9478021978021978,162700000.0,0.9413622393406004,0.06285916826440915,0.20859598853868194,0.15522300965407063,0.30134408961921416,0.320114911163526,1.028182675531664,1.021479260369815,1.0756665125597165,-0.46666666666666673,0.4273638968481375
2015-09-01,0.019194947980555176,0.022397914679024123,0.03032576893371496,0.037037037037037035,0.043217225509533205,0.05851417926802542,84.28333333333332,3.0987008547008545,31.204471007886884,3.0295732357543556e-15,2.4405965346534653,0.22766775894001995,0.07535247795539209,1.1430615164520743,0.2462629064570812,0.036300031802280676,0.18223698307263766,1.1373665480427047,-0.34730913642052563,178000000.0,0.9295200525969757,0.0700416392724085,0.2462629064570812,0.14740357094180181,0.28441814595660747,0.3059838732493988,1.0277198933850253,0.9998410138772172,0.9669199821189093,0.4285714285714288,0.43057481892433347
2015-12-01,0.013309409707238411,0.021145199754707123,0.029435190442662792,0.025049157903736,0.039796614516542705,0.055398905702316835,144.88095238095238,3.6415320167564333,31.77695713432541,4.570377046717741e-15,2.974447284345048,0.11078001752848379,0.06125514901865762,0.9028571428571428,0.188347489196841,0.028708351313906744,0.2867647058823529,2.5587044534412957,-0.07041139240506329,146600000.0,0.882063777036847,0.054030948106352054,0.188347489196841,0.15242226714211088,0.2868684278020005,0.3252241337533317,0.6258720048528966,0.37688317469013216,0.86862542065752,-0.4166666666666667,0.44181195052898226
2016-03-01,0.010699856193932754,0.006223036362391289,0.010194822981579128,0.01490686192668209,0.008669830896558303,0.014203258043742695,85.59722222222223,1.2847239249171178,95.37615449202352,2.057026666915882e-15,-0.4258933801991798,0.0005987511761183816,0.00021231422505307856,0.004004576659038902,0.0009060315816722754,5.991919468602342e-05,0.01264340903769609,0.021671826625386997,-675.4285714285714,21100000.0,0.39318339017816684,8.347842678941971e-05,0.0009060315816722754,0.06613367116345956,0.09213633219643666,0.2343342432514407,1.0514063396900313,1.0201722060184781,0.7559686888454011,0.5999999999999999,0.4578048149106912
2016-06-01,0.009204114780725501,0.010583858742162531,0.017255532074680825,0.01267497234114195,0.014575015633267593,0.023762566742027032,137.86666666666667,1.7435600557987396,56.375506072874494,1.4602230441272626e-15,21.642857142857142,0.15992490186038574,0.05976146437910581,0.8018827556696619,0.1833659491193738,0.016364811289449326,0.28498269896193773,-22.04705882352941,-0.9487726787620064,210400000.0,0.37709846553465776,0.02253595651546491,0.1833659491193738,0.08924672965750913,0.12290153446534224,0.32591364245168697,0.8721942536088783,0.9580837321374787,1.0710542863131418,0.12499999999999997,0.48444227005870844
2016-09-01,0.0077390314915832805,0.010592014992804792,0.01709280144573475,0.011068432829570067,0.015148795634849409,0.024446279211688265,148.575,1.6540926876548085,56.88546255506608,1.5011927700252498e-15,-7.317919075144508,0.09740094279526054,0.04252774455539176,0.6573516766981943,0.1602389436176902,0.012792409892573877,0.222020254479356,14.844660194174757,1.550686723348594,183600000.0,0.43020904380706226,0.018295820320446087,0.1602389436176902,0.07983333891101368,0.11417836330784602,0.26540205267988765,1.0482229802618153,1.0343204278371034,0.9575513339135641,-0.13043478260869565,0.4617480612031021
2016-12-01,0.009259419512279548,0.011613250488931965,0.01816408210595545,0.013167772185234867,0.01651514293801302,0.025831046407167206,125.49999999999999,1.5487687517690347,53.224742199280136,1.4494609401284505e-15,3.380362720403023,0.14717755277612335,0.0648415405696959,1.0201834862385322,0.2231811115723922,0.01924574672458852,0.31305367378843146,3.5245641838351824,-0.5067446043165468,268300000.0,0.4220947833470754,0.027369276018656394,0.2231811115723922,0.08623376140120113,0.12263258223704451,0.2905332808536692,0.9998542444029851,0.996705192340866,1.1066075513603553,0.7692307692307693,0.4565981478576871
2017-03-01,0.005157840262204588,0.007262377091599103,0.01388649301362774,0.007325199666813661,0.010314077122837963,0.019721691410652165,240.15384615384613,1.7599397324709687,69.75590062111802,1.9865320508048255e-15,-1.5563770794824399,0.05398861331064721,0.024049673507462687,0.35853976531942633,0.09161576901721266,0.007115749525616698,0.13444816053511705,-3.148854961832061,-0.8193939393939393,112000000.0,0.4202067715223676,0.01010583566073791,0.09161576901721266,0.07766948421597378,0.1103067274241756,0.2625058302238806,0.9593377705688237,1.0685714285714285,0.9071219905308754,-1.056768558951965,0.45363686840644085
