date,ROA(NI),ROA(OI),ROA(EBITDA),ROE(NI),ROE(OI),ROE(EBITDA),PER (P/E),PBR (P/B),EV/EBITDA,PCR,Interest Coverage Ratio,Cash Flow To Debt Ratio,Cash Flow To Liability Ratio,Operating Cash Flow Per Share,Operating Cash Flow Ratio,Asset Efficiency Ratio,Current Liability Coverage Ratio,Cash Generating Power Ratio,External Financing Index Ratio,FCFE,Debt Ratio,Cash Flow to Shareholder's Equity,Cash Flow  to Revenue Ratio,Asset Turnover Ratio,Capital Stock Turnover Ratio,Liability Turnover Ratio,Total Liabilites Growth Rate,Total Assets Growth Rate,Sales Growth Rate,EPS Growth
2013-03-01,0.03867604758882392,0.04924983457346964,0.053348361264533906,0.05683723791662946,0.07237617956121811,0.0783992597664196,56.06111296977807,3.162482263169907,11.712949210599824,1.2516214809816776e-16,-4.925049966239028,0.200330169211721,0.10257168818544894,0.7656151419558359,0.24106078665077474,0.03277470932195379,0.28601645123384256,1.4301708898055392,-0.4316028018129378,501300000.0,0.46957203385625973,0.04816479623731135,0.24106078665077474,0.13596035164953882,0.19980353049742505,0.42550134184223315,0.9628476672974018,0.9668999556054632,0.9658480429777436,0.030689655172413857
2013-06-01,0.035796359647977435,0.05038127725693991,0.05421357036534093,0.052709496938177135,0.0741855262778424,0.07982850907972275,52.11494252873564,2.761641560039607,10.940629703681394,1.1789018687700733e-16,5.1861565860215055,0.3163004812722327,0.15377728946672364,1.1928661616161615,0.3625287797390637,0.04934322199879874,0.43857955155026285,1.1155719557195571,-0.20891770309605714,769200000.0,0.4724820472395528,0.0726570085461869,0.3625287797390637,0.13610842712767346,0.2004172154235121,0.42417953569757266,1.04465652099983,0.9952502550307661,1.0503829101168884,0.08749999999999994
2013-09-01,0.032429517293360105,0.047763890242555375,0.05154549294035854,0.04670815591221749,0.06879421646156006,0.07424084974966076,63.18749999999999,2.995012399981283,11.429715293294874,1.432714985260608e-16,-14.941069105691057,0.22138468912029977,0.10799608910049312,0.802558837466435,0.25599556630390974,0.0330143012157008,0.32690652435875367,9.568738229755178,-1.0043298563274945,528700000.0,0.4402975995507931,0.04755041879182069,0.25599556630390974,0.12896434767353462,0.18574704038182585,0.42186702941676585,0.9751082923998425,0.9673775716090589,0.9408864659872007,-0.1666666666666666
2013-12-01,0.037732646942354474,0.051108477431439474,0.054835857014450665,0.05415719389412147,0.07335535527407888,0.07870521634008155,60.135416666666664,3.271283335137671,10.631475168331594,1.393452333309743e-16,-2.4278892206628844,0.1438507885876307,0.06729673153847748,0.5169558987422385,0.15392273050485897,0.02040944604728052,0.20532319391634982,0.8823369565217392,-0.2232830304896828,339700000.0,0.43528743098408573,0.029293421385009562,0.15392273050485897,0.13259540017474056,0.19031251127711019,0.43721113390951105,1.0344539256464131,0.985865133168912,1.0064888592012977,0.07865168539325837
2014-03-01,0.03452228983603307,0.04870673094798419,0.05228847274034231,0.04855663633511139,0.06850747829724924,0.07354530558170345,60.87640449438202,2.9566379039849386,10.934463142924864,1.4073133383147758e-16,-2.6182544970019985,0.14115905624831793,0.06747137772822778,0.5026353617632966,0.15015029343003006,0.019501282734517334,0.22778976841859652,1.499285373987613,0.028916428344455035,328100000.0,0.40653000034863856,0.02742913921137956,0.15015029343003006,0.12987841907618328,0.1826778928285047,0.449358946871918,0.9776147558163907,0.9667802946339242,0.9837596808260971,-0.03260869565217394
2014-06-01,0.034447845961214724,0.04713662914347678,0.050311821901640914,0.04823461315840247,0.06600171966881695,0.07044769270776535,62.869565217391305,3.023755588923655,10.710051287217349,1.4778868874843625e-16,5.482926132404181,0.35225093598758106,0.16170614127017396,1.2379653401797175,0.362121567707111,0.046220022885351576,0.4551757497581425,0.9828025477707006,-0.3485418016850292,781300000.0,0.4002214597891099,0.06471826791601305,0.362121567707111,0.12763675794846602,0.17871972753735038,0.4465520855166632,1.1511086447752552,1.0204681758991507,0.9884017629320343,-0.10679611650485435
2014-09-01,0.03898001479479859,0.05106655825299106,0.05426394654309138,0.052209229962988435,0.06839775965412204,0.07268029216206479,53.019417475728154,2.7939084864563886,9.870540900819377,1.2669078021476511e-16,22.45432258064516,0.3383434155421126,0.17542886095495452,1.1637323943661972,0.3373231268847135,0.044451644851471225,0.6576487948844073,-24.56418918918919,-1.1869068903864668,742000000.0,0.33938455995545513,0.05953784677868396,0.3373231268847135,0.13177763784533933,0.17650093347744916,0.5200617656283929,1.0005793882625595,1.0037001129056011,1.044179625054498,0.13186813186813187
2014-12-01,0.0345343871189436,0.04798488660350498,0.05136591846252025,0.04630383808466,0.06433831914105886,0.06887161956477025,60.84615384615384,2.8248744909292856,10.048499576096097,1.445089005816607e-16,-17.186815384615386,0.2726363419861872,0.13818410062042827,0.9230769230769231,0.2772852783025723,0.035123459820332825,0.446480231436837,1.7086567164179105,-0.5728511530398323,588500000.0,0.3408038175161463,0.047093669011477234,0.2772852783025723,0.1266690393206028,0.1698383314821671,0.4983463293339449,1.019869017136104,0.9882178872240178,1.0271171260821972,-0.07142857142857138
2015-03-01,0.03653485819623918,0.045946001176392116,0.049202303060438664,0.048473389919143975,0.06095982139265457,0.06528018826179653,52.36734693877551,2.5500005631763143,10.314023870591093,1.266319032646751e-16,-7.068097947761194,0.2215496368038741,0.13516840653929485,0.8889248704663213,0.2731615086078217,0.033290684065950725,0.9164425662696888,1.57532281205165,-0.3954462659380692,562600000.0,0.3267709883744318,0.044169113801842394,0.2731615086078217,0.12187179751502325,0.16169596524397603,0.49482962379357887,1.0265898291375999,0.9892503434251333,1.004498200719712,0.1951219512195121
2015-06-01,0.030245406501382698,0.046177933210560095,0.04923726627595184,0.039657382864423975,0.060547904262264134,0.06455926191019278,59.792682926829265,2.3682208449020363,10.04373903508772,1.4380478542906444e-16,5.566160520607375,0.3147265713637395,0.17528561318370237,1.1292949031102426,0.34661135545781685,0.041600930997042644,0.6827256944444444,2.5732838589981446,-0.7962509012256669,707300000.0,0.31118696859342926,0.05454659860467677,0.34661135545781685,0.1200218352399177,0.1573710663132477,0.5057122636740471,1.030339331753431,1.0204827463775656,1.0677767104280071,0.38983050847457645
2015-09-01,0.021658092398856493,0.04395897941318707,0.04704424664997521,0.028313521343171305,0.05746736503465164,0.06150072024200131,63.152542372881356,1.8332117991645194,10.367719899279207,1.499382974449537e-16,21.826835339925044,0.2028023940982694,0.11383108935128519,0.7109629147690306,0.23326929234710214,0.0267573474047638,0.4736983360171766,-6.797822706065319,-1.1782200869366277,462400000.0,0.3072952512044047,0.03497975319707422,0.23326929234710214,0.11470582833915902,0.1499543846732502,0.4879814578504649,1.028195790713865,1.0111540961282535,1.0658703071672355,-0.20270270270270274
2015-12-01,0.027550988827334345,0.04045681656401844,0.04326700504472161,0.03583476237631734,0.0526209936478033,0.05627612330829489,49.75675675675676,1.7715006158973987,11.282544880894866,1.2561288306470872e-16,-3.346646697388633,0.13922558128566712,0.07904460986451026,0.4939759036144578,0.16791808873720138,0.01827241496703909,0.3589529379003063,-3.7367088607594936,-1.5697831978319783,314300000.0,0.3006706438341827,0.02376639373958409,0.16791808873720138,0.10881743059639132,0.1415356375141898,0.4707331441118192,1.0709451709107594,1.01665103927405,1.0892868207447797,0.21311475409836067
2016-03-01,0.02250973827788231,0.033811804240162606,0.036196823339143785,0.028838169255947822,0.04331771971266638,0.04637326765400646,64.01639344262294,1.8480251860331998,13.647250756736655,1.681615315316867e-16,-2.0578322481807736,0.06208456425406204,0.03856962606102317,0.22913117546848383,0.08333849680897205,0.00846396365215312,0.26997767857142857,-0.5197063369397218,-2.9970260223048326,150500000.0,0.28114191733111893,0.010843538621540347,0.08333849680897205,0.10156127091605888,0.13011440134798488,0.46280683643037396,0.9617209045780475,0.9933364588216909,0.9875175916294437,-0.20779220779220783
2016-06-01,0.027704328801375216,0.03721831536177528,0.03973745897796531,0.035824273531908014,0.0481267429171887,0.05138422988319929,43.33766233766233,1.5614834902800792,12.199779770331917,1.1922193840866757e-16,2.3608247422680413,0.34000369719937146,0.2028957528957529,1.2708585247883917,0.4501621489322646,0.04598843569307704,0.875455207574654,3.3517084282460137,-0.6921299442707626,762000000.0,0.29309299599886834,0.05946732409166229,0.4501621489322646,0.1021597124550711,0.1321020086489108,0.4507170435741864,1.0155155996191116,0.9937076055358164,1.0139595483310584,-0.06097560975609761
2016-09-01,0.02918230551345442,0.035990284990185605,0.03839418465972619,0.03749940933254578,0.04624769719512779,0.049336720358870385,43.3780487804878,1.6575219105697547,12.320815893472306,1.1981983904631136e-16,10.769544181308888,0.26989536334837283,0.15748053548423235,0.9631723192874272,0.34886462340240726,0.0349280691728576,0.6682041512082623,2.367578947368421,-0.7558242930819847,598500000.0,0.28500502865535354,0.04488274452834406,0.34886462340240726,0.10011926354759361,0.12865375712392843,0.4514087268246233,0.9009159034138218,0.9931216572179417,1.0326755509994874,0.06493506493506498
2016-12-01,0.02697050640642061,0.036205381763446697,0.03848788116197726,0.03569853841757165,0.04792194823222014,0.05094309626847391,51.4025974025974,1.8262968890340492,12.430676000853342,1.4770286959284536e-16,-20.960717857142857,0.25724992793312196,0.11258294855297353,0.7895947619890284,0.28587903639159407,0.027525708962819934,0.5467024768725753,20.374429223744293,-0.82003585835948,459000000.0,0.3236139462725565,0.03643341226422797,0.28587903639159407,0.09628446111422984,0.12744345554013228,0.39381323644437716,0.8366864404990606,0.9419062062393595,0.9751343246282644,0.04054054054054058
2017-03-01,0.02424157907275379,0.03227755794562495,0.03447975316819774,0.03344771189430138,0.04453548407786294,0.04757399865311227,56.94594594594595,1.8929418272776835,14.213009774182677,1.6525974309914099e-16,-1.9355400696864111,0.1000476133793596,0.0354873440435728,0.3000178475816527,0.10502311633137573,0.009767520235210719,0.2982828068687725,0.5516901870692484,0.024390243902439025,184100000.0,0.3797662187730494,0.01347689446172594,0.10502311633137573,0.093003526998681,0.12832312477952731,0.33790031455171105,0.9928318417136509,0.9847735777800666,0.9917590928805998,0.013698630136986314
