date,ROA(NI),ROA(OI),ROE(NI),ROE(OI),PER (P/E),PBR (P/B),PCR,Interest Coverage Ratio,Cash Flow To Debt Ratio,Cash Flow To Liability Ratio,Operating Cash Flow Per Share,Operating Cash Flow Ratio,Asset Efficiency Ratio,Current Liability Coverage Ratio,Cash Generating Power Ratio,External Financing Index Ratio,FCFE,Debt Ratio,Cash Flow to Shareholder's Equity,Cash Flow  to Revenue Ratio,Asset Turnover Ratio,Capital Stock Turnover Ratio,Liability Turnover Ratio,Total Liabilites Growth Rate,Total Assets Growth Rate,Sales Growth Rate,EPS Growth,COGS Ratio
2013-03-01,0.001793779610457975,0.003814090191261625,0.015360672081524895,0.03266119671321962,77.95604395604396,1.1939085774990628,3.7101350926607755e-14,-1.9886098531631673,-0.0022834945340490034,-5.185274218558315e-05,-0.023302531137002813,-0.004182390692978872,-4.579750833479558e-05,-5.404462408702634e-05,-0.0020459916984474765,20.130268199233715,5562000.0,7.563298771101156,-0.00039217778125044607,-0.004182390692978872,0.010950078961221268,0.09376880593886384,0.012397871454866757,1.0334737891397154,1.028983610109281,0.9036861654755958,-0.15740740740740744,0.031428022017642956
2013-06-01,0.0021930224475148847,0.004805293876021829,0.018181988290086992,0.03983990090172692,77.14814814814814,1.4082824450477993,3.9338795786694474e-14,-7.897329376854599,0.07329066671345666,0.0017152410376653914,0.7398813214064299,0.12097515766303915,0.0015083574449645434,0.0017873848584710628,-0.05172771432728894,-17.62694517596361,40356000.0,7.290837339241307,0.012505543403209841,0.12097515766303915,0.012468323861712836,0.10337282169982728,0.014178456724503524,0.935850704368787,0.9331549067725432,0.6236808236808237,-0.27027027027027023,0.02860742446293199
2013-09-01,0.0028482961442845792,0.011102546411545327,0.023129012971483533,0.09015598342342639,58.35810810810811,1.3465198225228516,3.00326499447941e-14,102.36271844660195,0.1440940528015728,0.0031545998937418155,1.4407634927599824,0.1482760956445167,0.0027661171499263294,0.0032830781244610066,0.06140292643336609,20.11387239226435,72961000.0,7.120299188273265,0.022461695062736778,0.1482760956445167,0.018655179298475287,0.15148561179131248,0.021275175071407228,0.8919935246847825,0.8986898303718147,1.0202560764658766,0.1472868217054263,0.01838831312515523
2013-12-01,0.002173622554102083,0.008881599443392731,0.018647250309158363,0.07619418912178241,81.28682170542635,1.5429021331926966,4.2175356019551457e-14,12.439131587318418,0.16198024674000913,0.0031595013424538495,1.6274029442274163,0.16986069239379503,0.002791212842849675,0.003280354265448175,-0.18253066478531557,33.71712596289465,82903000.0,7.578880846730196,0.02394548420954182,0.16986069239379503,0.016432364683753267,0.14097130932463187,0.01860054435153866,0.8858869893251078,0.889137169213868,0.8424992576404806,-0.3517587939698492,0.019318267419094676
2014-03-01,0.003061151679645007,0.011297181115167965,0.02701232944290449,0.09968900923408834,64.71356783919597,1.7542788272342493,2.9607561778819296e-14,-7.485192453503412,0.10992369769333948,0.0018975814661825094,1.0899140975886277,0.09702105195740313,0.001682539554320549,0.0019617992670036668,0.021513242973983136,59.81824364872975,55964000.0,7.824237796411682,0.014847128629475485,0.09702105195740313,0.01734200485745366,0.1530299695780879,0.01955845074753094,0.8969415058872717,0.8919818115333324,2.259358652231299,0.8952380952380952,0.01687727681179391
2014-06-01,0.001529705767386732,0.0013895335257536848,0.01293872256746023,0.011753102571238773,111.06666666666666,1.426439290364914,5.819974640041905e-14,0.36588431529103,0.36988571101654266,0.005723300440332451,3.4898480318883904,0.7371114355999316,0.005046651027259283,0.0059278581368006865,-0.1386231448426688,19.920112552721907,180869000.0,7.458306500925337,0.04268612888088036,0.7371114355999316,0.006846523854499472,0.05791000765866333,0.007764498234482393,0.9149558938836466,0.9241977402964012,0.7368534991098344,-0.15322580645161285,0.038921118521734174
2014-09-01,0.0017751167350748495,0.0028956180750761423,0.01623775131877637,0.026487455888504007,90.39516129032259,1.4438498929953585,3.816389751323894e-14,-2.6363108169554894,0.04029627736003737,0.0005696086008562353,0.360281368221942,0.05908049616631071,0.0005073387233043691,0.0005873798617850373,-0.023523917591027333,149.60153130981678,28873000.0,8.147426304867798,0.004640844098095033,0.05908049616631071,0.00858724547397534,0.07855120385297927,0.00964122913343171,0.9097336801361667,0.9161911918464319,0.7523618497483603,0.06896551724137938,0.028307586924421552
2014-12-01,0.0014741520067049893,0.004470803833557841,0.014312390694946905,0.04340657604867447,100.0603448275862,1.4017260683944208,4.606139607732602e-14,-5.394016255175586,0.04185997048931899,0.0005354510297810982,0.38613557867200754,0.04593035961765054,0.000480300534828144,0.0005500231723534029,-0.30711963589076724,168.11268127447866,31993000.0,8.70889846174502,0.004663188649600393,0.04593035961765054,0.010457147273098417,0.1015273707503997,0.01165788890482212,0.9962556566068377,0.9909784338418062,1.1048017940591932,-0.33333333333333337,0.021849373994042715
2015-03-01,0.0022298473976842498,0.004168078438149546,0.020694697106609393,0.03868297036096484,73.01149425287356,1.515041708058321,2.977086059674472e-14,-5.433516140685035,0.06626587804218867,0.001502198270069308,1.0430708306377305,0.14289627759574583,0.0013403368954899475,0.0015681413195776871,-0.09723887361834026,-1.1683644701725369,65244000.0,8.280768562651865,0.01243935620965994,0.14289627759574583,0.009379788739366368,0.08705164626366918,0.010512508060700036,0.9560586331176053,0.986575991919698,0.9792931856617212,0.03571428571428561,0.02656443035934898
2015-06-01,0.002140937048602102,0.003713901837453512,0.02700854561507359,0.04685195543337581,85.70238095238093,2.3143537989987055,3.636713797679317e-14,1.8574642635177128,0.19648852146042017,0.004256067486822016,3.075466177732699,0.4146964990676279,0.003918692955483779,0.004425349780378619,0.11579095016244352,10.293499838272881,170174000.0,11.615289301802932,0.04943545514743506,0.4146964990676279,0.009449544339762382,0.11920875931815673,0.010263089986028423,0.9643356088164667,0.9641786509686568,1.0186059346099854,0.05660377358490571,0.02670871327387543
