date,ROA(NI),ROA(OI),ROA(EBITDA),ROE(NI),ROE(OI),ROE(EBITDA),PER (P/E),PBR (P/B),EV/EBITDA,PCR,Interest Coverage Ratio,Cash Flow To Debt Ratio,Cash Flow To Liability Ratio,Operating Cash Flow Per Share,Operating Cash Flow Ratio,Asset Efficiency Ratio,Current Liability Coverage Ratio,Cash Generating Power Ratio,External Financing Index Ratio,Debt Ratio,Cash Flow to Shareholder's Equity,Cash Flow  to Revenue Ratio,Asset Turnover Ratio,Capital Stock Turnover Ratio,Liability Turnover Ratio,Total Liabilites Growth Rate,Total Assets Growth Rate,Sales Growth Rate,EPS Growth,COGS Ratio
2013-03-01,-0.0009943419182789045,-0.0021530264591622388,-0.0020024941409783493,-0.017705208282102987,-0.038336694044164656,-0.03565632223479073,-38.05806451612903,0.6735124428269316,-489.39310344827595,-2.0794022150445225e-16,-1.9536340852130325,0.007336785938480854,0.00027361942902794865,0.40275683825113073,0.018385606135089962,0.00025825269266410434,0.0011324126079064025,-0.06001283697047497,1.8663101604278074,16.805955835341567,0.004598436039935081,0.018385606135089962,0.014046460626131579,0.25011065755176315,0.014882263169215324,1.020492543754209,1.0261927538388498,1.0129469176376855,0.37168141592920373,0.8680562383246485
2013-06-01,-0.0007284425642878905,-0.0010898294395669025,-0.0010161348610786334,-0.014314358917232928,-0.021415840481229808,-0.019967695221120643,-64.6283185840708,0.9438905814860198,-965.9274755927478,-3.406024414427776e-16,-0.288989101841413,0.09301243549615092,0.0032835254820391597,4.738202973497091,0.21900209142515686,0.003116430347994302,0.0069740286590355164,-2.0248618784530388,0.4165529786266485,18.650634955998665,0.061239835134231924,0.21900209142515686,0.014230139665398267,0.2796312799376184,0.014993123858642658,0.973397188994346,0.9757843031504883,0.8877984084880637,-1.5355450236966826,0.7830893337317
2013-09-01,0.0014202227550938562,0.00211028230211609,0.002355052923003736,0.02924592778220754,0.04345597448456544,0.048496411892015034,36.95734597156399,1.0272681398792574,417.1908396946566,1.4000744025176202e-16,0.8061278394083465,0.13099568564419253,0.00450138806122004,6.694768698659749,0.27382847038019453,0.004282794423101921,0.009400688259572182,-7.054669703872437,0.2864061995479496,19.59249345027908,0.08819341610661807,0.27382847038019453,0.015640427809261455,0.32207540722177924,0.016438714553567532,0.988662164104038,0.9881726910100153,1.1379414428010866,-3.24468085106383,0.670026525198939
2013-12-01,-0.0006286033663076794,-0.0012052786284421158,-0.0011055220072672014,-0.012820155514060367,-0.02458125470304618,-0.022546751762771385,-98.1063829787234,1.1902422451994092,-890.4103831891225,-5.145639681351994e-16,-0.26336219767094654,0.1257589266760073,0.0042563586722230195,6.396026776074282,0.29801790924640303,0.004047659067398579,0.009272498808440574,-2.944333996023857,0.03038487508440243,19.39466570051002,0.08255065354923219,0.29801790924640303,0.013581932299417447,0.2769989688135782,0.014282224457537,0.9830887266182681,0.979974154151071,0.7732223432394585,-1.3574144486692015,0.7670791830164
2014-03-01,0.0016578839882957137,0.0023006823036284623,0.0023555879930631345,0.031854672704816796,0.04420543433511733,0.04526039522437217,32.18631178707225,1.0038901039522437,417.4320636725413,1.4359843600692192e-16,2.454285714285714,0.08770219366275205,0.0027957071274285848,4.293773052722933,0.15395985685389763,0.002650203887590644,0.006323642372655561,1.9652432969215492,1.0090955027791815,18.214054137505148,0.05092116097159325,0.15395985685389763,0.017213603219348228,0.3307431041580898,0.018158675803924725,0.9780871319414699,0.9754394627562091,0.9777879202799331,0.1637168141592921,0.6224521549712152
2014-06-01,0.001423837123483254,0.001968552793659875,0.002148818411128397,0.026072188867892938,0.03604659506781161,0.039347477695122826,39.2787610619469,0.9754571722438826,457.9799392097265,1.5735366481418193e-16,0.6418228279386712,0.15224795640326977,0.004941069183258949,7.784066173269482,0.2720219078046554,0.0046712307830973545,0.01070845265795597,-9.933333333333334,0.17337807606263983,17.311215825101062,0.0855359150381515,0.2720219078046554,0.017172259472762255,0.3144449494103858,0.018164232517651608,1.0026808165753434,1.0018190217327294,1.0618739903069467,1.2599999999999998,0.6355545413053401
2014-09-01,0.0006700281490341517,0.00037165623891738104,0.000731534639277521,0.012089157536834151,0.006705704571212693,0.013198904420098224,87.94,0.9509945221004911,1336.1806797853312,2.4397551921785786e-16,0.05590551181102362,0.25963623489843785,0.008128346691235045,12.81004366812227,0.47390953150242326,0.007677842090592516,0.017019607188467734,1.124808282208589,0.2558377364922448,17.04276067245939,0.13852946732149604,0.47390953150242326,0.016201071259849216,0.2923120513789195,0.017151684342507217,0.9965332331914964,0.996728645870698,0.787281399046105,-1.3717472118959109,0.7238287560581583
2014-12-01,-0.0019030724380588396,-0.0022826434315304793,-0.002051770353027111,-0.03445181704408605,-0.041323289806134735,-0.03714373420859997,-33.628252788104085,0.9793834565160925,-477.90019071837264,-1.538966684076305e-16,-0.189066551426102,0.40209772578286523,0.011009159112308884,17.391494002181027,0.5070906200317965,0.010401027841728024,0.02304929351092228,-4.140186915887851,-0.31213945322297465,17.103260997898417,0.18829252166521052,0.5070906200317965,0.02051118169189531,0.3713192755436964,0.021710437301361577,0.9880879299572464,0.98464318556611,1.0111239711934157,-1.605855855855856,0.842543720190779
2015-03-01,0.00261490960838004,0.0035293573692673622,0.003747694615546639,0.044674595163909245,0.06029753806995217,0.06402773511212534,18.087837837837835,0.8005624478869531,260.2786154900617,8.013484126396522e-17,0.827212522576761,0.2805664112064153,0.007541218872691455,12.168170812238609,0.35545267489711935,0.0070998135143049415,0.0161450266855341,1.3515892420537898,-0.5582489146164978,16.084565761179622,0.12129723087725458,0.35545267489711935,0.019974005024325336,0.3412472023522184,0.021215816915357726,1.0174879483203991,1.02082123317395,1.134189031505251,0.446254071661238,0.59497170781893
2015-06-01,0.0018433759739672306,0.0027912855253031535,0.0025054704738629997,0.033245058167029225,0.050340489927172986,0.04518585075191526,28.50814332247557,0.9366204483117374,390.21088435374156,1.6277073281050302e-16,-0.6568960197469916,-0.10131267272009475,-0.0028496513931089234,-4.536014140521432,-0.14972287047841307,-0.0026916435807643846,-0.005013968286088487,1.0213930348258706,-0.47588894301022894,17.0348765724014,-0.04854345975598222,-0.14972287047841307,0.017977504519942154,0.32422207509694506,0.01903283969912789,1.0121979833004804,1.0108730370152426,1.0083094345172439,-0.04658385093167713,0.6538068844807468
