date,ROA(NI),ROA(OI),ROA(EBITDA),ROE(NI),ROE(OI),ROE(EBITDA),PER (P/E),PBR (P/B),EV/EBITDA,PCR,Interest Coverage Ratio,Cash Flow To Debt Ratio,Cash Flow To Liability Ratio,Operating Cash Flow Per Share,Operating Cash Flow Ratio,Asset Efficiency Ratio,Current Liability Coverage Ratio,Cash Generating Power Ratio,External Financing Index Ratio,Debt Ratio,Cash Flow to Shareholder's Equity,Cash Flow  to Revenue Ratio,Asset Turnover Ratio,Capital Stock Turnover Ratio,Liability Turnover Ratio,Total Liabilites Growth Rate,Total Assets Growth Rate,Sales Growth Rate,EPS Growth,COGS Ratio
2013-03-01,0.0011358168435935058,0.0014815518869886,0.0014815518869886,0.014736712294980886,0.01922246886175854,0.01922246886175854,38.95402298850575,0.5730488059563448,666.9623095429031,3.2317394970106536e-17,0.7017445132245357,0.11925644717895012,0.0035182212450100597,2.4915080871453497,0.15455522253011367,0.0032470579848755763,0.006715846057070967,-0.4826916283998587,0.4844493230881815,11.974549882846222,0.0421291157972623,0.15455522253011367,0.021009047327681968,0.27258293254408683,0.02276352223765565,1.0285453635465684,1.0319041465705157,1.1248012212963552,1.0232558139534884,0.6954702256404456
2013-06-01,0.0005774450691585485,0.0006877848912907552,0.0006877848912907552,0.0077969805323798175,0.009286849423917361,0.009286849423917361,94.83720930232559,0.7411586779896703,1437.5721925133691,7.886201699501993e-17,0.1364963503649635,0.201159267553682,0.006065509087009138,4.172552963004457,0.29139367724699444,0.005616296946529322,0.011585173445444344,-6.868065967016491,-1.5529360401659027,12.50254933121441,0.07583432657926102,0.29139367724699444,0.01927391493044913,0.26024698715401934,0.020815513721211668,0.9919605976030208,0.9915139373944712,0.9622941788578074,-0.4880952380952381,0.7082882768271739
2013-09-01,0.0011450896683008302,0.0011864198686428985,0.0011864198686428985,0.015375073447803094,0.015930012404517857,0.015930012404517857,49.80952380952382,0.7545329228961285,831.2161885245903,4.019949070281379e-17,0.5648148148148148,0.1189415538132573,0.003506813331144311,2.4165235909721576,0.1634326987819061,0.0032456363209800603,0.007034272261590696,1.2395543175487465,-0.6719101123595506,12.426960240255926,0.04357902983612979,0.1634326987819061,0.01985916126436376,0.26664816870144287,0.021457231981612212,0.9248967444120505,0.9292293199110806,0.8850904756745043,0.09090909090909084,0.696823162147273
2013-12-01,0.0009906291229148216,0.001432289313404782,0.001432289313404782,0.014123292965730483,0.020419994846688997,0.020419994846688997,62.41558441558442,0.8556778987374388,692.2011041009465,3.052696322292371e-17,0.26847342790599193,0.2690270909011335,0.007467201166180757,5.559977568335173,0.33302633004659227,0.0069434403860403745,0.015308577591826576,-1.6322357939458312,-0.21522693997071743,13.256892553465603,0.09899188353517135,0.33302633004659227,0.02084952377509895,0.2972494202525122,0.022422254616132165,0.9983373172231379,0.9937063855436563,1.0803628914252268,-0.3245614035087719,0.689565500054177
2014-03-01,0.0014569487362821765,0.0020496058493461125,0.0020496058493461125,0.01956823252728698,0.027528191521437616,0.027528191521437616,41.28070175438597,0.7995084782608696,483.2037239868566,3.2172365033090016e-17,1.539629005059022,0.1183477059412073,0.0030124755782097597,2.204232232370801,0.14539069359086917,0.0027881823273689724,0.006635030587609703,2.511627906976744,-1.4730273752012883,12.430968461677624,0.03744798890429958,0.14539069359086917,0.01917717192556316,0.2575679913164084,0.020719865239015194,0.9805278816951386,0.9778108262358417,0.9353443556334172,-0.025641025641025664,0.6494585894059116
2014-06-01,0.0014652296075160242,0.0021402230222144175,0.0021402230222144175,0.019024139994869894,0.027788069655427936,0.027788069655427936,42.32478632478633,0.7959909185738308,463.4497435897436,3.28848345270256e-17,0.6286266924564797,0.21149721149721148,0.005276200849995124,3.9335594590713003,0.24291032519435016,0.004869830538238651,0.011348157333558793,-3.6913477537437602,0.7268424611223799,11.983726166386413,0.0632285461851968,0.24291032519435016,0.02004785319167618,0.26029583606463935,0.02172077636376176,1.0043208873941871,1.0027437001101662,0.9692242385652128,-0.3535911602209945,0.6621044563670206
2014-09-01,0.0022715591766478433,0.003248857892182381,0.003248857892182381,0.028948512601859773,0.041403105232892465,0.041403105232892465,26.45303867403315,0.755591916857179,304.8252032520325,2.061711286921632e-17,1.502290076335878,0.19572504250667963,0.0048117344696463026,3.580804965667288,0.21378541865647882,0.004434162753252985,0.010376159226197456,2.7389530931339223,0.5984115165053363,11.743895426303316,0.056508506430665226,0.21378541865647882,0.020741184226310685,0.2643234827977952,0.022507308963751357,1.0091000353106918,1.0069707880758518,0.9857210105131021,0.3923076923076923,0.6195479146768545
2014-12-01,0.0016512677635960845,0.002300692535050652,0.002300692535050652,0.02053472987872106,0.028610804851157662,0.028610804851157662,37.08461538461538,0.7499259509371554,429.4455684007707,2.6829683101429e-17,0.5414710485133021,0.2649155355922273,0.006539106290003217,4.807300434127757,0.2838014540509441,0.006013274419645875,0.013852352569012022,2.3398016386373435,0.051419093254699594,11.435735942668138,0.07477949283351709,0.2838014540509441,0.021188314343754053,0.2634922822491731,0.02304113032778686,0.9814317615165895,0.9810250165798715,1.0218599679315874,-0.3048128342245989,0.6566766044249176
2015-03-01,0.0023135715761206364,0.0033257591406734145,0.0033257591406734145,0.028635250423877063,0.041163172484323274,0.041163172484323274,24.090909090909086,0.6824146890222569,298.0264792415822,1.8806109582940886e-17,5.482078853046595,0.12259242355089,0.0031769086289853287,2.3860624107225346,0.14355959380010688,0.002920231792039487,0.007336005735422666,-1.0782818145323163,0.6414743112434848,11.377075651963292,0.03614392981134107,0.14355959380010688,0.020341599712977963,0.251769518529483,0.022129545959908972,1.0204752616739408,1.0237987375460396,1.157367314116046,1.0326086956521738,0.6195082843399252
2015-06-01,0.001159828096112127,0.0012388566899930876,0.0012388566899930876,0.014907649827603474,0.015923430190136915,0.015923430190136915,54.2391304347826,0.7980116342618424,799.941599281222,4.284159321082009e-17,0.3522151898734177,0.20072609152574758,0.005071743076744814,3.759142893949587,0.25992824446368923,0.004677157063208404,0.01116686759941339,76.4,-1.0202284626368396,11.85332703835644,0.060117029343176386,0.25992824446368923,0.017994031671543804,0.23128317381289612,0.019512089142945423,1.0209988761164894,1.018073340434694,0.8965670234595974,-0.1320754716981132,0.6792651243350242
2015-09-01,0.0013564354191691406,0.0024511025995512543,0.0024511025995512543,0.016862004845889445,0.03046993858116865,0.03046993858116865,39.64150943396226,0.6622855851693243,403.2565880721221,3.1375286664241593e-17,1.5,0.12622566604486535,0.0032521146755525756,2.3586592018990826,0.14635904830569574,0.002990503818869977,0.007390941928313421,1.1973684210526316,-0.10913224706328155,11.431115118048123,0.03717529723333521,0.14635904830569574,0.02043265417129388,0.2540006761706204,0.022220113571386316,1.0024187351917324,1.0051564299325804,2.1373873873873874,0.5142857142857142,0.6286395651932782
2015-12-01,0.0009659051431031751,-0.0007791027333520894,-0.0007791027333520894,0.012394217980385565,-0.009997222993612885,-0.009997222993612885,61.38571428571428,0.7020252561422996,-1264.8845029239767,9.610395419574163e-17,-0.1658181818181818,0.20417832325602384,0.005589773617256773,4.048130255859724,0.5363916548127075,0.00515415185441258,0.011923222549939346,1.6960269865067465,0.3611049723756906,11.831713412940852,0.06613659948259987,0.5363916548127075,0.009608933711342436,0.12329908358789225,0.010421067455287985,0.9620316044793413,0.9569503001870447,0.45765746216025605,-0.6464646464646464,0.8307254623044097
2016-03-01,0.002392558326102975,0.0031849910837689717,0.0031849910837689717,0.028894885802672285,0.03846508260383071,0.03846508260383071,19.777777777777775,0.5674630158625683,309.42436687200546,1.6206891984955237e-17,-10.361702127659575,0.08678885763542328,0.002273421410091709,1.737827034883721,0.1037812618673032,0.0020851772564168523,0.005465803480161202,4.113978494623656,2.243073706220596,11.076982821036005,0.025182649904561313,0.1037812618673032,0.020092039920298923,0.2426512209570197,0.021905894852180068,0.974824894519656,0.973329216915084,1.2091970611388088,32.0,0.6140617371019368
