date,ROA(NI),ROA(OI),ROA(EBITDA),ROE(NI),ROE(OI),ROE(EBITDA),PER (P/E),PBR (P/B),EV/EBITDA,PCR,Interest Coverage Ratio,Cash Flow To Debt Ratio,Cash Flow To Liability Ratio,Operating Cash Flow Per Share,Operating Cash Flow Ratio,Asset Efficiency Ratio,Current Liability Coverage Ratio,Cash Generating Power Ratio,External Financing Index Ratio,Debt Ratio,Cash Flow to Shareholder's Equity,Cash Flow  to Revenue Ratio,Asset Turnover Ratio,Capital Stock Turnover Ratio,Liability Turnover Ratio,Total Liabilites Growth Rate,Total Assets Growth Rate,Sales Growth Rate,EPS Growth,COGS Ratio
2013-03-01,0.004019093426614195,0.00744242821746101,0.01068539571491036,0.022019703941786532,0.04077538105267361,0.058542866554205805,26.053691275167786,0.5721190643123085,93.37647058823532,7.712649734918224e-18,-1.1481169196177627,-0.0032916537798789378,-0.00033207264590581173,-0.10091630651736472,-0.008784341469166372,-0.00027146188602244565,-0.0005359692950744782,-1.5360824742268042,24.953020134228186,4.478773843865726,-0.0014872782807462343,-0.008784341469166372,0.03090292960209881,0.16931016240280286,0.037802793421841466,1.0214303763177723,1.0212898976254006,0.9205470530771735,-0.19459459459459463,0.5885508784341469
2013-06-01,0.005081516379563781,0.00761204083075629,0.011020806120892082,0.027823340634710408,0.041678977128011815,0.0603433345219296,24.16216216216216,0.6724072242881158,90.43997973999664,7.515896418534522e-18,-1.855328798185941,0.04277936828272399,0.004149944341119506,1.234665729323074,0.09893628568327363,0.0033920191724440764,0.006645644605654084,3.0741989881956155,-1.8304991771804717,4.475401151240385,0.018572665681829758,0.09893628568327363,0.03428488495417145,0.18772349854821455,0.04194562502987823,0.9954406916008566,0.9938862012338556,1.1556698444555946,0.2585034013605443,0.6136437642461738
2013-09-01,0.004012989510748154,0.004619561197165386,0.0075303655703993,0.02182022946434856,0.025118402397208618,0.040945610312823656,33.08163265306123,0.721292596104536,132.29027504911593,1.0213230142972346e-17,-2.6184486373165616,0.05384670029125524,0.005153015556487157,1.541639520749424,0.14262418464626192,0.004205317118636544,0.008851887196024878,7.480263157894737,-1.0628847845206684,4.437400074409999,0.022865991613791995,0.14262418464626192,0.02948530173242791,0.16032338183390482,0.03613002639957398,1.0023782050117207,0.9989193263246565,0.9089043438604492,0.0888888888888888,0.6642624184646262
2013-12-01,0.0036539701364604513,-0.0011213143947580858,0.001961838364469666,0.01956846489449056,-0.006005085030816869,0.010506425539913536,37.81481481481481,0.7445165817512688,507.61581920903967,1.1053178751351152e-17,0.49917763157894735,0.04597894130909266,0.004354363903981392,1.3003909991507097,0.10928058374187664,0.003541284505356261,0.007609160485452642,9.04245283018868,-1.192488262910798,4.355398146041294,0.018964988474589686,0.10928058374187664,0.0324054318168803,0.17354398947378835,0.039845723319583505,0.9944208277052209,0.9894317606482048,1.0853183196188827,0.22727272727272727,0.859537110933759
2014-03-01,0.002940902303188932,0.01010946590362833,0.013033918162859088,0.015412910827354324,0.052982479668176985,0.0683091778184361,45.46363636363636,0.69906068883929,76.37372037582388,1.2553499312784396e-17,-2.811896288764616,0.019312544294826366,0.0017234447210187976,0.5228716963314691,0.047206582936336075,0.0013945981711206681,0.0034539726167588944,2.9688715953307394,-5.621231979030144,4.24087821980401,0.007308919180404817,0.047206582936336075,0.029542451166216722,0.15482838887664882,0.03650856753057251,1.052766997679108,1.034023235288003,1.0016732771442736,-0.4835680751173708,0.479613933056982
2014-06-01,0.0058078770158889745,0.004422529195307582,0.007607128209877358,0.028301452371961945,0.021550731711809618,0.03706910048719389,25.624413145539908,0.7250442366528214,131.0017391304348,8.810195644591002e-18,-0.684811237928007,0.022856250325402196,0.0020878514629228016,0.6087089754069095,0.05441249380267724,0.0016593934331111356,0.0038524620038633962,-1.1613756613756614,-1.7232346241457859,3.872942780044391,0.008086129249131985,0.05441249380267724,0.030496551750206474,0.1486079516674188,0.0383708100292965,1.0055498831918166,1.003640053870521,0.966401149907169,0.383116883116883,0.7094695091720377
2014-09-01,0.00415789373850035,0.007099907054382668,0.009867410231605301,0.020113228668691446,0.03434480607067157,0.047732215116119026,35.07792207792208,0.7034798528210822,100.97212610534412,1.1817021132237578e-17,-7.411881188118812,0.07497998509234464,0.006494391533379403,1.9137002902962148,0.16266395160807331,0.0051518427891272586,0.010590568758188113,22.262295081967213,-1.3987481590574373,3.8373599552223743,0.02492131800372535,0.16266395160807331,0.031671693317399795,0.15320738096767386,0.039925204503989654,1.0242414445922083,1.022516345637252,1.083517196625568,2.276595744680851,0.672935257830748
2014-12-01,0.001270411438745803,-0.0019938671130239473,0.0007641864226959487,0.0061059735998210156,-0.009583115817734357,0.0036729062569915726,119.17021276595744,0.7455816951301365,1304.119289340102,2.265961165867726e-17,0.9509713228492137,0.020821988019348432,0.0015919316008219265,0.45519482338440853,0.04218040233614536,0.0012607136415034685,0.0030412209227130794,-5.416666666666667,-15.672307692307692,3.80629614438064,0.006059363114326199,0.04218040233614536,0.02988861110087454,0.14365351629502573,0.03774102456717829,0.9902384959765627,0.990167101657189,0.9646322378716745,-0.7403314917127072,0.9572355613238157
2015-03-01,0.004739764279308086,0.013057397623588199,0.016064881765158887,0.02277446085985586,0.0627405021823987,0.07719139590465732,30.270718232044196,0.6906208539500033,62.02964734010761,1.0858478379826589e-17,-2.0565638233514822,0.01212537891809119,0.0009409847356754476,0.2840509769010917,0.02428794992175274,0.0007451493275411415,0.0020703396024799553,3.9591836734693877,-1.556701030927835,3.804977530059889,0.003580425775374422,0.02428794992175274,0.03067979512234468,0.1474157261897072,0.03874286379488473,1.0172421024065919,1.0210083786449458,1.0175807376266004,0.3407407407407407,0.4686071987480438
2015-06-01,0.0035295017323970996,0.005676615286272002,0.009541419683246826,0.017201506087421877,0.02766575562393685,0.0465014047896638,45.79259259259259,0.7852342820282487,104.40813810110977,1.3461847492648212e-17,-0.8641791044776119,0.003458498023715415,0.0002590385967509159,0.07899743973059616,0.006688324097076247,0.00020588760105649746,0.0010098365560833303,0.9130434782608695,-47.25714285714286,3.873635825003345,0.0010034211884329429,0.006688324097076247,0.030783137609390037,0.15002580225913112,0.03872997076564408,1.0074037070726651,1.0159407153600206,1.2243799719232569,-8.5,0.7090897509395503
