date,ROA(NI),ROA(OI),ROA(EBITDA),ROE(NI),ROE(OI),ROE(EBITDA),PER (P/E),PBR (P/B),EV/EBITDA,PCR,Interest Coverage Ratio,Cash Flow To Debt Ratio,Cash Flow To Liability Ratio,Operating Cash Flow Per Share,Operating Cash Flow Ratio,Asset Efficiency Ratio,Current Liability Coverage Ratio,Cash Generating Power Ratio,External Financing Index Ratio,Debt Ratio,Cash Flow to Shareholder's Equity,Cash Flow  to Revenue Ratio,Asset Turnover Ratio,Capital Stock Turnover Ratio,Liability Turnover Ratio,Total Liabilites Growth Rate,Total Assets Growth Rate,Sales Growth Rate,EPS Growth,COGS Ratio
2013-03-01,0.0101967665657333,0.012144102887835568,0.012850279795850676,0.03410636318087467,0.04061985541478778,0.042981891060052964,32.11913357400722,1.0850697394603106,77.10741049125728,2.5621105031204614e-16,-10.70754716981132,0.2119804968655677,0.01393488911613425,2.6791635610280005,0.21183294663573085,0.00976878056087566,0.015489834267237731,3.5115384615384615,0.8904709748083242,2.3448214157898506,0.03267482642616849,0.21183294663573085,0.04611549202341084,0.15424808531959058,0.06578244478700834,0.9868359616224602,0.9975770642985228,0.9160467587672688,0.06949806949806957,0.619721577726218
2013-06-01,0.00951028947143711,0.011516949876184783,0.01224276321407224,0.03264334127129511,0.03953104964279172,0.04202234841546071,34.54826254826255,1.1180394050192344,81.08892763731474,2.7358553686206923e-16,-16.859375,0.23509324927764644,0.013480336782492131,2.624271727943656,0.1902231668437832,0.009552984373665785,0.01752995939387937,-5.264705882352941,-0.17318435754189945,2.4324235207913536,0.03278988825792269,0.1902231668437832,0.050219878746477674,0.17237589302069975,0.07086590453812902,1.000406834825061,0.9905269390171699,0.9097061098221191,-0.026315789473684317,0.6429330499468651
2013-09-01,0.009684513236911106,0.012084496320730779,0.012856297048126533,0.03246154936565313,0.04050605996172656,0.04309306116663123,35.17293233082707,1.1302563909561274,77.15131578947368,2.7751146758448496e-16,-18.737704918032787,0.24376149198844235,0.013983063616912275,2.722293767179346,0.1794276875483372,0.009811384589359722,0.018149477914292302,15.728813559322035,-0.11422413793103449,2.351903040612375,0.03288680983769225,0.1794276875483372,0.054681552905353974,0.18328726344886243,0.07793147093391194,1.0103676638501942,1.000782985927415,1.0193141505715413,-0.0827586206896551,0.6711136890951276
2013-12-01,0.010559729129192678,0.012231509893133001,0.0128769442387049,0.03462272333044233,0.0401040763226366,0.042220294882914136,35.7,1.2244231805724197,77.1824157764996,2.867712497288304e-16,5.092511013215859,0.33779879169950094,0.019578290325036156,3.772300868861211,0.25344895545920376,0.013607025711564913,0.024359316604378005,-7.224719101123595,-0.12519440124416797,2.278751084128361,0.04461405030355594,0.25344895545920376,0.05368744048248863,0.17602775368603643,0.07724746898074142,0.9981005926151041,0.992971138591496,1.148223579995474,0.3551401869158877,0.6612140323216398
2014-03-01,0.007711785162693451,0.009434854327109972,0.009991699849756773,0.024992338860703463,0.03057645817017944,0.03238108209336375,46.28971962616822,1.1429896217099662,99.19242902208202,3.71441537760467e-16,1.939524838012959,0.3282563025210084,0.018994073848959125,3.6887301915188715,0.2828694274722788,0.013133149119028357,0.02434238967776263,4.545454545454546,-0.3776,2.240798120467159,0.04256188498076203,0.2828694274722788,0.046428308765589045,0.15046477578398992,0.0671478498708403,0.9804535025773964,0.9767258099274477,0.9177570093457944,-0.06140350877192969,0.6795655125594026
2014-06-01,0.007994089094584749,0.01009779675105442,0.010734040042279392,0.025688375927452597,0.032448474855729596,0.034492992580379224,45.482456140350884,1.155305200329761,92.59369024856596,3.6497572439815134e-16,196.8,0.20852846931229974,0.012603915258782515,2.5040995009560567,0.17570093457943925,0.008681642328650445,0.017287776237462284,-3.216730038022814,-0.18085106382978725,2.213421269579555,0.02789777411376752,0.17570093457943925,0.0494114749556169,0.15877988458367684,0.0717350496111558,0.9938110749185668,0.9988724540525027,0.9259615384615385,-0.017241379310344845,0.6832814122533749
2014-09-01,0.008046577898049346,0.010568180653361625,0.01101919903236057,0.02615184728653763,0.03434720325149082,0.03581303927774261,45.202586206896555,1.168540448412566,90.00093023255813,3.7821345107789723e-16,3.4713804713804715,0.27754498397830907,0.016671602013621556,3.3665000358774426,0.21653846153846154,0.011541970335291163,0.021771175870280077,3.99290780141844,-0.5461811722912966,2.2500583002964984,0.037512076489989006,0.21653846153846154,0.05330217206351159,0.17323516673884798,0.07699141249629848,0.9836734099415971,0.9929667779496784,1.0977411864048976,0.3975903614457831,0.6988461538461539
2014-12-01,0.005648969953586842,0.008692288901555248,0.008987460304535462,0.01875823841552033,0.02886402812045831,0.029844188325953966,69.20481927710843,1.303101929901646,110.52434881087203,5.861336931769711e-16,1.23768115942029,0.3795055108728031,0.018554929290281238,3.796072822621495,0.2689465906691999,0.012967185082647993,0.023404121638602664,-16.126582278481013,-0.4215070643642072,2.3206475817081826,0.04305945178625748,0.2689465906691999,0.04821472192818174,0.1601040997735492,0.0689911303359986,0.9994905089088156,0.9984755787719263,1.079289131920711,-0.19024390243902436,0.6995989022588136
2015-03-01,0.006920872375454786,0.008831480314640542,0.00919734140937824,0.022927748973133124,0.029257289071443,0.03046932866473638,54.38536585365854,1.231982892734496,107.67955801104972,4.737642698911431e-16,2.4273743016759775,0.25859995188838103,0.015648654943519275,3.2753220479446212,0.24493050808840283,0.010925018801195147,0.020396860560794986,2.770618556701031,0.3097674418604651,2.312840886135614,0.03619284896639957,0.24493050808840283,0.04460456513343767,0.14776782708235137,0.06389018283451729,0.977392046667141,0.985556891025641,0.8694532488114105,-0.2857142857142858,0.6769195716564138
2015-06-01,0.009435096153846153,0.011578525641025642,0.011929086538461538,0.03187277956352563,0.0391135171713754,0.04029774995770597,35.42857142857143,1.1197116508205043,83.16540722082284,3.197712028238137e-16,-7.180124223602484,0.1962954053403897,0.01160987408408622,2.5071974387257536,0.16164817749603805,0.008173076923076924,0.015894837653310265,-4.636363636363637,-1.2156862745098038,2.3781086110641176,0.02760954153273558,0.16164817749603805,0.05056089743589744,0.1708002030113348,0.07182186810841573,1.0240700537642242,1.0212765957446808,1.0363375076986245,0.7716049382716049,0.6531299524564184
