date,ROA(NI),ROA(OI),ROA(EBITDA),ROE(NI),ROE(OI),ROE(EBITDA),PER (P/E),PBR (P/B),EV/EBITDA,PCR,Interest Coverage Ratio,Cash Flow To Debt Ratio,Cash Flow To Liability Ratio,Operating Cash Flow Per Share,Operating Cash Flow Ratio,Asset Efficiency Ratio,Current Liability Coverage Ratio,Cash Generating Power Ratio,External Financing Index Ratio,FCFE,Debt Ratio,Cash Flow to Shareholder's Equity,Cash Flow  to Revenue Ratio,Asset Turnover Ratio,Capital Stock Turnover Ratio,Liability Turnover Ratio,Total Liabilites Growth Rate,Total Assets Growth Rate,Sales Growth Rate,EPS Growth,COGS Ratio
2013-03-01,-0.012360152838686878,-0.01252641590433114,0.003662768220748018,-0.04590986555993641,-0.04652742386127227,0.013604782949400302,-77.94805194805195,3.5860548199720643,204.4298063847698,1.3704521092373138e-14,-0.12444377421798514,0.705231714452428,0.14298311849896198,6.495742437758495,0.8703256822871548,0.10448827264296608,0.22565329428681072,-5.123146608365992,-0.08892518235955732,968245000.0,2.714344487411193,0.3881054394905188,0.8703256822871548,0.12005651995512558,0.44593127307309255,0.1642869116802487,0.9619577816204261,0.9643558350685995,0.8401267368012235,-2.480769230769231,0.2475199211353195
2013-06-01,0.008176945907272748,0.010782818486896759,0.02062511665013742,0.030578907909587363,0.04032395679948747,0.07713069767382184,115.67307692307692,3.5075986020093124,35.728846452414224,2.7997923297165075e-15,0.5857837807613213,0.2549420591686423,0.04972288753946958,2.3360224714156845,0.26432739123182497,0.036426750118022495,0.0798299750742832,1.2720254949022176,-0.036672851541038366,389203000.0,2.7396490396726048,0.13622326109725674,0.26432739123182497,0.13780921435446272,0.5153580961187026,0.1881109910998999,1.0864234612055281,1.0661438424894625,0.8595844092848073,-0.584,0.21792804582839911
2013-09-01,0.020832373156002296,0.029102944421887898,0.040017630684707026,0.07411554040981978,0.10353983375742742,0.14237112123076068,41.448,3.0650368324205117,19.409303218376095,1.4590167820908896e-15,-0.492583114926636,-0.17944124956478935,-0.03802263248299274,-1.6438847338319402,-0.15992538484584765,-0.027335242714540194,-0.05474632122854212,-5.648601662887377,1.0273425129241323,-146617000.0,2.557709909226801,-0.09725086387663937,-0.15992538484584765,0.17092497692526223,0.6081014841413678,0.23775232755977305,1.0758705051513586,1.0597105929971273,1.2168765163648043,0.7361111111111112,0.19710812777310144
2013-12-01,0.01223815912203932,0.017922532531574147,0.031044084222184923,0.04192900793940642,0.061404170457085815,0.10635975891827525,96.75,4.160262206256349,26.499462468748064,2.6307328894872987e-15,-0.33957369408009086,-0.16985189833297584,-0.03872186021119256,-1.5729883183111955,-0.18421201112832733,-0.027419797270643857,-0.058443452654686874,0.5690325521531614,0.8112574511698042,-139050000.0,2.4260878226283045,-0.09394263352788974,-0.18421201112832733,0.1488491282554993,0.5099701857250049,0.21020268968356148,0.8080415861954167,0.8707417563408932,0.9597157878689172,-7.545454545454545,0.2157333888881655
2014-03-01,-0.0016092926751419298,-0.0003372944239426388,0.011526176263675584,-0.006792235654108818,-0.0014235963710163757,0.04864777338701023,-659.0909090909091,4.494693328470882,65.28318480414646,6.09267303412665e-15,-0.0034056765061712267,0.7775049422536676,0.1432283323280417,7.440605396793787,0.8092814638141042,0.10929306891460612,0.22274290864425617,2.11351714745089,-0.08050333629114777,1046187000.0,3.2206341699217544,0.4612860611965997,0.8092814638141042,0.1350495146639257,0.5699945962219138,0.1769820992229496,0.9362901807493532,0.9624841997615765,0.8031214372501058,-1.1594202898550725,0.24543995148166692
2014-06-01,0.009677818614724755,0.01399265757925783,0.02534489810260699,0.04489131663213411,0.06490603377911722,0.11756428705970992,114.14492753623188,5.124587369875055,29.195042378783178,3.1306835259398516e-15,0.4317472727576471,0.39497762211792725,0.06812632990215012,3.809723787614445,0.330184286165424,0.053439430226591096,0.10554713509625707,-8.9254141647978,-0.4405354363895733,575968000.0,3.6385780121805738,0.24788296603252338,0.330184286165424,0.16184728488204816,0.750741256984994,0.20632820142148886,0.9758652338258808,0.9798239530915053,0.8727757716186356,-0.6567164179104478,0.20105350347108852
2014-09-01,0.027274199182004265,0.031494586518306444,0.042984468521339234,0.12840885987614636,0.14827874212177658,0.20237391970243956,43.59203980099503,5.598521099427089,16.647586281968593,1.874929983243927e-15,-1.126551191501797,0.058315280366769105,0.013722013242699251,0.7963349516460664,0.0594801530390586,0.010807440815839765,0.027479535778067585,0.11574368670799774,3.6760946397015513,184325000.0,3.7080707675139206,0.050882196176692,0.0594801530390586,0.18169826847524898,0.8554483063162159,0.2306990238187261,1.0415754091347194,1.0448365718319683,1.2629290445715196,2.865384615384615,0.17501156201678944
2014-12-01,0.007313200166109826,0.010498985758942538,0.022585404551258473,0.03483550180622465,0.05001058757615266,0.10758271114821603,164.15384615384616,5.810719654184944,35.47381983728664,3.783863141493044e-15,-0.2526598157070521,-0.11440604950689466,-0.028041020883259254,-1.5502280625543006,-0.14737923476634576,-0.02215422184353084,-0.042259199854775276,0.2518386059359626,0.15356054502784686,-111134000.0,3.763373217603997,-0.10552882698633226,-0.14737923476634576,0.15032118926831192,0.7160359269990585,0.190264394625982,0.8580219193334242,0.8900303796019572,0.9873168501169,0.4857142857142859,0.20962958101090134
2015-03-01,0.004355462062991054,-0.0050321309430898,0.007634061463687052,0.024135099256641347,-0.02788475207162837,0.042302935599640455,268.9428571428571,6.565080071252206,104.16986011717432,4.277341785704597e-15,-0.05805158056247354,0.6016869105859536,0.12654133857414535,8.239567899782852,0.7653023852534991,0.10370544316824025,0.19952239129841087,2.645171032233385,-0.025368578887679533,1153714000.0,4.541339620206934,0.5746671944607862,0.7653023852534991,0.13550910746722525,0.7509021342856955,0.16534815650970397,0.8601094934388124,0.8565880629787364,0.8260537712017322,-0.8997134670487106,0.23439544428886913
2015-06-01,0.03800259129322097,0.007614302991988627,0.020093332195170188,0.2067415234384519,0.041423296331018905,0.1093116539588553,31.3323782234957,6.480176159094473,35.42295479696765,1.4204331295592458e-15,6.589518724400234,0.24710135666376545,0.06326663813473664,4.740330677259926,0.3674768434981355,0.05163713781268145,0.10623974151121572,0.4237079849343217,1.1665179952436056,977044000.0,4.4401935897088105,0.2809161210882846,0.3674768434981355,0.14051807270665057,0.7644457768118115,0.1721649656410463,0.9757445507889957,0.9539363409810477,0.858004090304595,0.6009174311926605,0.19312041380969566
2015-09-01,0.0228339784589064,0.02781510037272429,0.042505742437276624,0.11300623494233097,0.13765799829063785,0.21036254916810243,53.981651376146786,6.103709890439622,20.679489888473327,1.9451072392770952e-15,-0.588801449995136,-0.04868052960602725,-0.012175819623474613,-0.9270399803060259,-0.06218800848198919,-0.009715583068013517,-0.015034388409434654,0.07186746876578559,-0.3217127920003319,36207000.0,3.9490395411695327,-0.04808279313924917,-0.06218800848198919,0.15622920407279695,0.77318432143031,0.19579047344796316,0.9375861484230161,0.8009514602855414,1.1408163469559929,-25.222222222222225,0.16930227949589036
2015-12-01,-0.0008096517619192454,0.0019034952959736324,0.015656209902445293,-0.00254332506992724,0.0059793698160582436,0.049180194520349545,-1381.111111111111,3.281851596637326,56.77246440354568,4.764637508129376e-15,-0.07883357893413709,-0.05449995915982332,-0.016434490252379946,-1.3328390660653509,-0.10213373979360249,-0.011202679638659483,-0.02398356265262148,-0.7275483757328703,-3.9162271372657527,-11879000.0,2.1412594144915977,-0.03519050697527895,-0.10213373979360249,0.1096863745643553,0.34455320099306924,0.16091147044641343,0.9027677645189403,0.9448219772495979,0.8921227903302641,-0.888888888888889,0.19928145313078613
2016-03-01,-0.006625304148128986,-0.005936404060026699,0.008960569955900046,-0.023117770573972758,-0.020713981430249325,0.03126624768027141,-133.1111111111111,3.467256117409295,97.06470131230165,5.265015344285128e-15,-0.10002354150603958,0.34532672003130715,0.094786548679832,7.33736064401663,0.5821143395269126,0.06762173856805719,0.16448743597261267,3.2972359484376907,-0.5530436524370603,1275901000.0,2.489314399252833,0.2359535204841854,0.5821143395269126,0.11616573235940852,0.40533878735223405,0.16283149588251947,0.9383073789764091,0.9797651199686285,0.8670649296474425,-4.857142857142858,0.21143815445799571
2016-06-01,0.0018919164493733465,0.0015340191074654454,0.01950540214507662,0.007417290496521849,0.00601414790333641,0.07647125961055769,506.1904761904762,3.7257249136496986,43.98248956701703,2.1391025693292457e-15,0.08988721146099689,0.1932447814987705,0.04957413241617061,4.13083074783353,0.28133463335016795,0.0369293435051714,0.08776265635165921,2.501686624038746,-0.2193973848041517,830177000.0,2.9205174127860785,0.14478211694518905,0.28133463335016795,0.13126483243606435,0.514625999725329,0.17621055689388698,1.0231937558809572,1.0369934607299758,0.850813571208549,-0.8870967741935484,0.18506568470159193
2016-09-01,0.017315582852966537,0.023937367071313314,0.03923370467096915,0.07066969115231689,0.09769502720721505,0.1601236190200545,62.75268817204301,4.436515675140691,22.472721596197623,1.4767405450585119e-15,-0.5450222792435361,-0.056931037603652694,-0.014977986951459627,-1.2141920539939697,-0.07068024588274269,-0.011308058570138304,-0.0216569745044821,0.41120368241430766,0.3662337804724289,4644000.0,3.0812765582797064,-0.046151320083751876,-0.07068024588274269,0.15998895347503714,0.6529592463545772,0.21191192481570947,1.2077160457100244,1.0224508874952067,1.2329566490625887,2.509433962264151,0.16153519792475896
2016-12-01,0.005045713688120145,0.009347680723559742,0.027059302616692704,0.013983411155568413,0.02590564407494472,0.07499065096837348,213.73584905660377,2.991966553213599,32.53392656164542,2.0981654260795443e-15,-0.4169345240619337,0.001684531179969462,0.0005277437319276033,0.035393404137876,0.002542439681550114,0.0003373147288393952,0.007232180190684225,9.819188191881919,23.355317549793313,187278000.0,1.7713433254237627,0.0009348153370841877,0.002542439681550114,0.13267364071101026,0.36768437177405716,0.2075737472779847,0.8396807620411579,0.8929554794268577,0.9562654179990864,-1.9298245614035088,0.1773033992351661
2017-03-01,-0.004867306472215886,-0.00413155084269488,0.010300578813294086,-0.015196875522392597,-0.012899673408542553,0.03216082959390061,-221.35087719298244,3.356123275287159,78.46051098901098,4.9595634609301615e-15,-0.04805793285055958,0.5323354356588423,0.14055129747665457,11.21363705814749,0.7711283691183188,0.09553503866395834,0.2157222624501984,2.446376811594203,-0.02843601895734597,1855000000.0,2.1222348313093806,0.2982828590906826,0.7711283691183188,0.12388992869396018,0.38681349440136503,0.1822670557917043,0.9381867069547767,0.9487554535325466,0.8464810518174787,-2.540540540540541,0.1927820922795797
2017-06-01,0.0030606902661995086,0.0055307210073429714,0.019921334890526627,0.009790254951979658,0.01769116245708605,0.0637225366172711,402.56756756756755,3.877995371442273,39.87873045822102,3.0234968024415317e-15,0.27393617021276595,0.21763792376525407,0.05476079064895052,4.6245596442849415,0.2710750193348801,0.037641120642207995,0.08508203211572254,2.2183544303797467,-0.047075606276747506,891000000.0,2.1987074802357083,0.12040296002346913,0.2710750193348801,0.13885868470863033,0.4441684088740245,0.20201341600311848,0.9985343122265974,0.9783569728340555,0.8718813216453135,-0.8405172413793103,0.1697602474864656
2017-09-01,0.01849202767710188,0.02526893554740342,0.03756193121911319,0.05663434325882378,0.07738954291901771,0.11503850974448579,62.043103448275865,3.5221970778609593,21.26968811188811,1.6150610128176195e-15,-0.467444120505345,-0.11858439675608769,-0.034555597850844624,-2.9127873336489403,-0.14935940660822658,-0.023272637104989013,-0.048110886163841016,-1.375776397515528,-2.126410835214447,-274000000.0,2.0626356529280114,-0.0712756081353947,-0.14935940660822658,0.15581634684739823,0.47720869916383896,0.23135869802619674,1.034949543876645,1.0280422337437891,1.2789995687796465,5.444444444444445,0.15475387727579232
2017-12-01,0.0029704039749405917,0.006156837329876863,0.02133290127457334,0.008973731440691793,0.01860009789525208,0.06444770761951378,332.69444444444446,2.9628663126121717,38.30886075949367,2.3510136152680952e-15,-0.2608695652173913,-0.026940517471325687,-0.00815370953418907,-0.6661434252963019,-0.043553255713669685,-0.005454741844890905,-0.0069805812920421375,0.26861702127659576,1.7128712871287128,83000000.0,2.021047479197259,-0.016479034100179476,-0.043553255713669685,0.12524303305249515,0.37836514929025944,0.18721240009687576,0.847206073455988,0.9063586078613736,0.9246411483253588,-1.3956043956043955,0.1884432945235015
2018-03-01,-0.006706153017768858,-0.008076753634539136,0.006069802731411229,-0.02358815426997245,-0.028409090909090908,0.02134986225895317,-121.32967032967032,2.8860390788567494,127.06451612903226,4.784586567692474e-15,-0.10826771653543307,0.4444444444444444,0.11462964229532864,11.039606895143494,0.6682615629984051,0.08204023691810661,0.17235511960764688,2.353932584269663,-0.14081145584725538,1868000000.0,2.5173898071625342,0.28856749311294766,0.6682615629984051,0.12276665524499486,0.4318181818181818,0.17153409479515766,0.9746033862151713,0.9939184586941715,0.8708333333333333,-92.0,0.1941786283891547
2018-06-01,4.8652330446628395e-05,0.005400408679575751,0.022526028996788947,0.00018011527377521613,0.01999279538904899,0.08339337175792508,12019.0,3.2488534654178673,33.81209503239741,2.2687277539531056e-15,0.24025974025974026,0.21844009648887697,0.054326089854686045,5.430581838535142,0.2829861111111111,0.03965164931400214,0.08192816995332,-7.342342342342342,-0.26993865030674846,1034000000.0,2.7020893371757926,0.14679394812680116,0.2829861111111111,0.14011871168628978,0.5187319884726225,0.19197440341287828,1.135311033752081,1.0738205945352908,0.8791208791208791,-0.9971509971509972,0.17291666666666666
2018-09-01,0.02742803406300611,0.03510788360064782,0.050572070424742696,0.08857769529272819,0.11337944997469208,0.16332039817783026,37.173789173789174,3.2907729644002024,16.09194214876033,1.0631924674475938e-15,-0.5637583892617449,-0.09954386906359002,-0.028076282730437416,-2.4819041757536024,-0.11324786324786325,-0.01938247740452432,-0.036973639164669635,1.2793103448275862,1.8814016172506738,-148000000.0,2.2294584106630673,-0.06259490467352792,-0.11324786324786325,0.17115093255315814,0.5527248186266239,0.2479188739215983,1.0671943143272493,1.061442910220152,1.280187573270809,30.909090909090907,0.15384615384615385
2018-12-01,0.0009427161315366273,0.005323573448677425,0.024898796650585038,0.0030083171120155725,0.016988143691382056,0.07945496372323482,1024.0909090909092,2.9894012829587684,34.08240534521158,2.030257596704873e-15,-0.18640776699029127,-0.03900995426419155,-0.011710547569051849,-0.9669180653636612,-0.056662758890191484,-0.008040814063106527,-0.012034739454094293,0.3776041666666667,2.310344827586207,99000000.0,2.1911166165280482,-0.025659175367191648,-0.056662758890191484,0.14190650474130762,0.45284020527340296,0.20667097399450815,0.8077500163089569,0.860229928922387,0.9808355691835953,-1.1594202898550725,0.14654161781946073
2019-03-01,-0.004913418880885369,-0.006249105566951295,0.0072985736774316655,-0.01828186013489528,-0.023251686190983317,0.027156549520766772,-172.463768115942,3.123528221512247,106.81045751633987,4.445832241489239e-15,-0.0665650406504065,0.5801835853131749,0.14019179333289844,14.531856480166619,0.8236872364890763,0.10251395315555979,0.20473615513705015,1.467896174863388,0.009771986970684038,2423000000.0,2.720802271920483,0.3814341498047568,0.8236872364890763,0.12445737728378571,0.46308129215477456,0.17020027399047558,0.940775745673254,0.9442367460925184,0.827465905486838,-1.5609756097560976,0.1878114220007666
2019-06-01,0.008242871942705284,0.011936399261294537,0.02486374487635692,0.030980192991366177,0.04486202810225157,0.09344845099035043,108.15447154471545,3.356693494159472,30.240942028985508,1.8989899508986263e-15,0.3967065868263473,0.3063257065948856,0.06984165950656683,7.635073029674805,0.36092610212496035,0.05125895229944597,0.10157588215142171,1.6468885672937772,0.011423550087873463,1437000000.0,2.7584222109361773,0.1926527848315558,0.36092610212496035,0.1420206297013648,0.5337734890807516,0.19350681232355468,1.041682649277586,1.0383518076797156,0.8861720067453626,-0.555956678700361,0.1585791309863622
