date,ROA(NI),ROA(OI),ROA(EBITDA),ROE(NI),ROE(OI),ROE(EBITDA),PER (P/E),PBR (P/B),EV/EBITDA,PCR,Interest Coverage Ratio,Cash Flow To Debt Ratio,Cash Flow To Liability Ratio,Operating Cash Flow Per Share,Operating Cash Flow Ratio,Asset Efficiency Ratio,Current Liability Coverage Ratio,Cash Generating Power Ratio,External Financing Index Ratio,FCFE,Debt Ratio,Cash Flow to Shareholder's Equity,Cash Flow  to Revenue Ratio,Asset Turnover Ratio,Capital Stock Turnover Ratio,Liability Turnover Ratio,Total Liabilites Growth Rate,Total Assets Growth Rate,Sales Growth Rate,EPS Growth
2013-03-01,0.0014851039572770094,0.0029927094896642767,0.003705259368155771,0.02025368248772504,0.04081423895253682,0.05053191489361702,117.93333333333335,2.31982201309329,201.40890688259108,4.7094716553167245e-17,-0.6036308623298033,-0.22562844880441446,-0.002978599410755334,-0.2870514820592824,-0.28527131782945736,-0.0027601932135249466,-0.0022146214227712294,0.0642009769713887,-7.258152173913044,-319000000.0,12.637888707037643,-0.03764320785597381,-0.28527131782945736,0.009675677297410819,0.1319558101472995,0.010441285977919513,0.9790865937061662,0.9809943564349151,0.9648466716529543,-0.16666666666666666
2013-06-01,0.0017144076464052625,0.003575974747437586,0.004304414047841538,0.02397119341563786,0.05,0.06018518518518518,117.94444444444446,2.81319341563786,175.49059829059829,4.9647347152585503e-17,2.43,0.3263803680981595,0.004215965194512905,0.41304347826086957,0.39790575916230364,0.003914441493079826,0.004961583853175655,-0.763271162123386,3.5488721804511276,594000000.0,12.982201646090536,0.05473251028806585,0.39790575916230364,0.009837609541819038,0.1375514403292181,0.010595386212525855,0.969490926412514,0.9693034070080093,0.9737800436999272,-0.18181818181818185
2013-09-01,0.002011254466482658,0.0039083952043705555,0.00453602071164174,0.028051327961802448,0.054511091216552274,0.06326469710534169,96.0909090909091,2.7252999104744853,171.9009433962264,4.4085752419085754e-17,1.8831615120274914,0.3471638655462185,0.005078443122973617,0.5100308641975309,0.48142753095411506,0.004714323412571054,0.005925741107489825,0.5859929078014184,10.69894099848714,726000000.0,12.947179946284692,0.0657515169601114,0.48142753095411506,0.009792384335037907,0.13657614642395305,0.010548717712318873,0.9767148678157901,0.976114228429011,0.956794425087108,-0.04347826086956525
2013-12-01,0.0020676403837317776,0.003982122220520461,0.004552985895490177,0.028609960504768328,0.05510066467585011,0.06299971101049995,113.04347826086956,3.218379732203063,171.80581039755353,5.338644600268986e-17,1.2654867256637168,0.4366789280084078,0.006235882966509332,0.6466926070038911,0.5790940766550523,0.005785216023168711,0.00697330958144917,2.2704918032786887,2.1997593261131168,904000000.0,12.837009921972834,0.08005009151334168,0.5790940766550523,0.009990114311970036,0.13823331085637222,0.010768341825440302,1.0000750463411157,0.9970569044743381,0.9709066305818674,-0.04166666666666659
2014-03-01,0.002207321644246387,0.004143934030236142,0.004664528757652743,0.02940360610263523,0.05520110957004161,0.062135922330097085,113.875,3.3129570041608876,173.13244047619048,5.304499216843968e-17,-1.8425925925925926,0.03627760252365931,0.0005178197536979084,0.05263157894736842,0.04668470906630582,0.00047894714922327265,0.0012866485470007386,-0.12432432432432433,37.47826086956522,122000000.0,12.320943134535367,0.0063800277392510405,0.04668470906630582,0.010259186761623145,0.13666204345815997,0.011091849216891431,1.0077137736234316,1.004637345625205,1.0,0.04347826086956513
2014-06-01,0.002105982524529118,0.004156177432514418,0.0047070801458846175,0.027036705461056403,0.05335720680393912,0.06042972247090421,117.08695652173913,3.165540734109221,174.03851851851852,5.38327606231247e-17,11.686274509803921,0.2272488164124145,0.003267010005218141,0.32901751713632904,0.2922868741542625,0.003012531293366155,0.003974526202716182,-1.2668621700879765,0.0625,544000000.0,11.838048343777977,0.038675022381378696,0.2922868741542625,0.010306762156470318,0.13231871083258728,0.011177409230815769,0.9724941347787396,0.9725794199831801,0.9529335912314636,-0.04166666666666659
2014-09-01,0.0021160576218767803,0.0040422126366620546,0.004598355986001465,0.027194282227839275,0.05194805194805195,0.05909526714895842,122.45833333333334,3.3711531421598537,175.4660766961652,5.668230139015322e-17,1.0050590219224282,0.5194736842105263,0.007258900795022468,0.75,0.6363636363636364,0.006694066899975584,0.008107644457041418,0.5620728929384966,1.636271529888551,1132000000.0,11.851390220517738,0.0860280658938377,0.6363636363636364,0.010519247985675918,0.13518696069031638,0.011406844106463879,0.9519178935724837,0.9534537835775533,1.0,-0.040000000000000036
2014-12-01,0.0021274944711009948,0.00411919142277001,0.004688247694675444,0.0278742692535796,0.053969329831398793,0.06142506142506143,120.76,3.3328450393967635,168.96275862068964,5.556261054088426e-17,1.437923250564334,0.4528699315429173,0.006020764637108913,0.6600153491941673,0.5544809800128949,0.005561231748166733,0.0067191712785582515,0.3099099099099099,6.341860465116279,950000000.0,12.101923239854274,0.07286283148352114,0.5544809800128949,0.01002961679233326,0.13140726933830382,0.010858379014134795,0.9650566511948436,0.9654926983373812,1.0163826998689385,0.13636363636363635
2015-03-01,0.0018168309722855233,0.0035400108635254015,0.004114404160605361,0.023934857706859682,0.04663595986181938,0.05420299391347261,138.36363636363637,3.2848560618522784,199.96054628224582,6.057759663758518e-17,-0.3359004739336493,-0.45077720207253885,-0.008816912256521476,-0.9946646341463414,-0.8551769331585846,-0.008147644050971162,-0.008303701866093333,0.5548469387755102,-5.835249042145594,-1250000000.0,12.173959532817898,-0.10733673301529857,-0.8551769331585846,0.009527436645043673,0.12551406481329166,0.010310044523717832,0.978882833787466,0.9788665684758627,0.9744572158365262,-0.12
2015-06-01,0.002016782071418531,0.0039907839170797,0.004565261234392857,0.026563631972953392,0.05256379296466232,0.06013040328423086,130.6,3.4534411977783144,183.0334672021419,5.86032853737687e-17,4.534722222222222,0.1962681409813407,0.00375651437792651,0.4322678843226788,0.36270753512132825,0.003471309747168866,0.00442316768929944,94.66666666666667,5.887323943661972,638000000.0,12.171295178298317,0.04572164533526523,0.36270753512132825,0.009570547648004302,0.12605650808983337,0.010356868865903018,0.9618207956439322,0.9602410769826645,0.9805886036318097,-0.10714285714285723
