date,ROA(NI),ROA(OI),ROA(EBITDA),ROE(NI),ROE(OI),ROE(EBITDA),PER (P/E),PBR (P/B),EV/EBITDA,PCR,Interest Coverage Ratio,Cash Flow To Debt Ratio,Cash Flow To Liability Ratio,Operating Cash Flow Per Share,Operating Cash Flow Ratio,Asset Efficiency Ratio,Current Liability Coverage Ratio,Cash Generating Power Ratio,External Financing Index Ratio,FCFE,Debt Ratio,Cash Flow to Shareholder's Equity,Cash Flow  to Revenue Ratio,Asset Turnover Ratio,Capital Stock Turnover Ratio,Liability Turnover Ratio,Total Liabilites Growth Rate,Total Assets Growth Rate,Sales Growth Rate,EPS Growth,COGS Ratio
2013-01-01,0.03097872340425532,0.26893617021276595,0.09038297872340426,0.06951871657754011,0.6035141329258976,0.20282658517952637,inf,0.958716577540107,9.67984934086629,1.95447409733124e-15,-8.68131868131868,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.2440794499618029,0.0,0.0,0.26893617021276595,0.6035141329258976,0.48510899600859686,0.9343086632243259,1.0146804835924006,0.989355040701315,,0.8550632911392405
2013-04-01,0.013298791018998272,0.013126079447322971,0.0065630397236614854,0.03342013888888889,0.03298611111111111,0.016493055555555556,inf,1.3449479166666667,137.55263157894737,4.2637540453074435e-15,-0.37073170731707317,-0.07864302235929067,-0.029259896729776247,-1.2142857142857142,-0.06386975579211021,-0.017616580310880828,-0.03024293505205751,0.6986301369863014,0.5196078431372549,-109000000.0,1.5130208333333333,-0.044270833333333336,-0.06386975579211021,0.27582037996545766,0.6931423611111112,0.4581181870338497,1.0976070528967254,1.0487230574171347,1.0960878517501715,,0.8622417031934878
2013-07-01,0.007607317514942945,0.0018112660749864155,0.006339431262452454,0.01791044776119403,0.0042643923240938165,0.014925373134328358,inf,1.3522388059701493,144.54285714285714,6.7075337597725656e-15,0.14925373134328357,0.1006006006006006,0.04219143576826197,1.5952380952380953,0.09196980096087852,0.02427096540481797,0.3097663271420012,-0.7444444444444445,-2.544776119402985,106000000.0,1.3543710021321962,0.05714285714285714,0.09196980096087852,0.26390146712552076,0.621321961620469,0.4587531486146096,1.1540697674418605,1.1911542610571737,1.0304101838755304,,0.8874399450926561
2013-10-01,-0.0006472491909385113,-0.0010787486515641855,0.01272923408845739,-0.0015932023366967605,-0.0026553372278279343,0.031332979288369624,inf,2.100669144981413,64.76271186440678,5.605952380952381e-14,-0.125,0.03759398496240601,0.018168604651162792,0.5952380952380952,0.03536067892503536,0.010787486515641856,0.06290322580645161,0.16611295681063123,-0.5,51000000.0,1.461497610196495,0.026553372278279343,0.03536067892503536,0.3050701186623517,0.7509293680297398,0.5138081395348837,1.0720685625243476,1.1136472849591543,0.7598065556152606,,0.862093352192362
2014-01-01,0.0,0.09947140797693417,-0.006246996636232581,0.0,0.25956112852664576,-0.016300940438871474,inf,0.0,-143.53846153846155,inf,inf,0.0,0.0,,0.0,0.0,0.0,,,0.0,1.6094043887147336,0.0,0.0,0.44714079769341664,1.1667711598746082,0.7249707830151928,1.001170046801872,1.0486268581506677,1.4184451219512195,,0.8688876947877485
2014-04-01,0.009322247417485512,0.021919879062736205,-0.10859158478206098,0.026334519572953737,0.06192170818505338,-0.30676156583629893,inf,2.0409110320284696,-8.784222737819025,8.793388429752066e-15,-1.359375,-0.006766917293233083,-0.0035101404056162248,-0.11688311688311688,-0.006859756097560976,-0.0022675736961451248,0.014940239043824702,0.03571428571428571,25.88888888888889,1000000.0,1.8249110320284698,-0.006405693950177936,-0.006859756097560976,0.3305618543713782,0.9338078291814946,0.5117004680187207,1.0158478605388273,1.140189600689457,1.004594180704441,,0.8696646341463414
2014-07-01,-0.1258259120942258,-0.11778224648089629,0.02642918701522551,-0.45768025078369906,-0.4284221525600836,0.0961337513061651,inf,2.856384535005225,33.94565217391305,7.79983108108108e-15,-6.833333333333333,0.09330323551542513,0.0491283676703645,1.6756756756756757,0.09494640122511486,0.03562194771617351,0.14934409687184663,0.7337278106508875,-0.18548387096774194,136000000.0,2.637408568443051,0.12957157784743992,0.09494640122511486,0.37517954610744036,1.3646812957157786,0.5174326465927099,1.042113955408753,1.024426133019423,1.0235109717868338,,0.8568147013782542
2014-10-01,0.010005885815185403,0.02118893466745144,0.1789287816362566,0.03483606557377049,0.07377049180327869,0.6229508196721312,inf,2.7352561475409836,4.901315789473684,1.0019178082191781e-14,0.5581395348837209,0.1458842705786471,0.07390586292320396,2.452054794520548,0.14028213166144202,0.05267804590935845,0.20279720279720279,3.6530612244897958,-0.7039106145251397,183000000.0,2.4815573770491803,0.1834016393442623,0.14028213166144202,0.3755150088287228,1.3073770491803278,0.5268373245251858,1.0608848007008322,1.0356598597988418,inf,,0.8738244514106583
2015-01-01,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,inf,inf,,0.0,0.0,,,0.0,0.0,,,0.0,2.287575150300601,0.0,,0.0,0.0,0.0,0.9887397141619749,0.9915382290722272,0.0,-1.0,
2015-03-01,0.0123904502870958,0.011483831973405863,0.015110305228165609,0.041,0.038,0.05,74.92857142857142,3.06308,58.64,1.08451796329801e-14,-0.4,-0.03633217993079585,-0.018189692507579038,-0.5753424657534246,-0.033707865168539325,-0.012692656391659111,-0.0182370820668693,0.4158415841584158,1.3571428571428572,-39000000.0,2.309,-0.042,-0.033707865168539325,0.376548806285887,1.246,0.5396275443915115,1.0074171029668413,1.0305200872002491,0.9912490055688147,0.09803921568627459,0.877207062600321
2015-06-01,0.011522890065400186,0.019931485518530054,0.023668639053254437,0.04026115342763874,0.06964091403699674,0.08269858541893363,79.15686274509804,3.2067573449401525,37.44736842105263,1.1285993849594632e-14,0.6274509803921569,0.13398402839396628,0.06588132635253054,2.0684931506849313,0.12012728719172633,0.047025848645281844,0.19979919678714858,-12.583333333333334,-0.9867549668874173,151000000.0,2.4940152339499457,0.16430903155603918,0.12012728719172633,0.3914668327623793,1.367791077257889,0.5484293193717278,0.9761499148211243,0.9724409448818898,0.9654377880184332,-0.25000000000000006,0.8854415274463007
