date,ROA(NI),ROA(OI),ROE(NI),ROE(OI),PER (P/E),PBR (P/B),PCR,Interest Coverage Ratio,Cash Flow To Debt Ratio,Cash Flow To Liability Ratio,Operating Cash Flow Per Share,Operating Cash Flow Ratio,Asset Efficiency Ratio,Current Liability Coverage Ratio,Cash Generating Power Ratio,External Financing Index Ratio,FCFE,Debt Ratio,Cash Flow to Shareholder's Equity,Cash Flow  to Revenue Ratio,Asset Turnover Ratio,Capital Stock Turnover Ratio,Liability Turnover Ratio,Total Liabilites Growth Rate,Total Assets Growth Rate,Sales Growth Rate,EPS Growth,COGS Ratio
2013-03-01,0.0034581210875424353,0.00558030136958919,0.025135606354126306,0.0405608291359938,30.35911602209945,0.7724349815962805,6.864378249102603e-17,1.6902119071644803,0.06468870267762099,0.009155280510841475,4.082687338501292,0.39290450928381965,0.007895709997567987,0.011237270279761208,-0.5496289424860853,-5.416877637130802,2606000000.0,6.2685732274312285,0.057390546299883764,0.39290450928381965,0.020095747976932532,0.14606741573033707,0.023301540945736613,1.0131741167353552,1.0122107492361958,0.9896636587366694,-0.04232804232804225,0.07974137931034483
2013-06-01,0.0036790741277795387,0.006265554289105759,0.02658317292463634,0.04527180136936235,33.232804232804234,0.8899396944518896,5.678956757289471e-17,2.8496932515337425,0.0741041636442768,0.009996046982203593,4.392089423903697,0.4190319934372436,0.008612607994820295,0.012880092472458776,-1.2202580028666985,-1.1264682850430696,2768000000.0,6.225506201115957,0.062230452474354915,0.4190319934372436,0.020553580943003014,0.14851002655880705,0.023855092543669104,1.0296730045377975,1.0229536924605365,1.0009853834784037,0.0,0.07497949138638228
2013-09-01,0.0037497240313500387,0.0058401865548073735,0.026035928143712576,0.04055089820359281,36.37037037037037,0.9587377724550898,7.462017419479361e-17,0.875840662183135,0.1165489571935409,0.01416550467884806,6.036407350163146,0.5772704877648218,0.012125372557677448,0.017682331079139448,3.300469483568075,-2.225035561877667,3687000000.0,5.943425149700599,0.08419161676646707,0.5772704877648218,0.021004663870184348,0.14584431137724552,0.024538764719631817,0.9719429222760585,0.9762741089740783,1.0216442953020135,0.2857142857142857,0.07193299392346855
2013-12-01,0.0028120821868906454,0.004553215708594195,0.020056687163720215,0.0324750192159877,52.1156462585034,1.0667471416218293,1.0547052091368501e-16,4.63013698630137,0.03887868340924532,0.006051680173599007,2.6651716405037087,0.25922818791946306,0.005203193986522212,0.008345281780845221,2.696335078534031,3.2776699029126215,1741000000.0,6.132326095311299,0.0371108762490392,0.25922818791946306,0.02007186806451287,0.14315910837817064,0.023344992773236296,1.0306904751331254,1.022144578313253,1.0323921704486403,-0.2613065326633166,0.0697986577181208
2014-03-01,0.003910499139414802,0.0058623063683304645,0.02654143594775823,0.039788789981542484,38.77386934673367,1.0293768837176702,8.189778697659608e-17,1.1285619615639497,0.1105550500454959,0.012753382129116387,5.532399299474606,0.5472024943703447,0.01087435456110155,0.0158618359373141,-28.98165137614679,-2.10636277302944,3288000000.0,5.787224597556132,0.07380668675965515,0.5472024943703447,0.01987263339070568,0.1348800261676129,0.023306513147005034,0.973269365270214,0.9737963307488343,0.984313725490196,-0.03864734299516901,0.06980772561926209
2014-06-01,0.003945467405478065,0.0059835678154446445,0.026862946479516148,0.040739472783293394,39.90338164251208,1.0698505078169576,8.663729809104258e-17,22.037037037037038,0.047486786754395424,0.006919395525378976,3.1030837004405285,0.30025575447570335,0.0059031164834722795,0.009273444140825725,3.2018181818181817,3.431005110732538,1882000000.0,5.8085587127695995,0.040191715166039026,0.30025575447570335,0.01966029425074669,0.13385826771653545,0.023045005540231513,0.9934344065203136,0.9937208945976376,0.9727981423121579,0.0952380952380952,0.06768968456947996
2014-09-01,0.003517631461482602,0.005532941152957009,0.02399018583306829,0.03773456313326366,43.18518518518519,1.0381897859966378,9.279187233238999e-17,1.3727272727272728,0.06967654648861274,0.010855478874558911,4.966958385425969,0.4612705257920053,0.009263762399984011,0.014262024820757772,-4.761986301369863,0.3074433656957929,2936000000.0,5.819982734335953,0.06317869962288154,0.4612705257920053,0.020083144016362315,0.1369666954427734,0.023533866283608658,0.9736616067560069,0.9741536244958091,0.972105772331506,0.0738636363636363,0.06468734450157572
2014-12-01,0.003160623947405141,0.004607891175888398,0.021618982087763302,0.03151843384458305,46.903409090909086,1.0317604820988613,1.0152297998170988e-16,8.930817610062894,0.0336927506988671,0.006092416215024666,2.8467412537737524,0.2584650112866817,0.005201725038696551,0.00855904239362886,1.4652650822669104,4.613225202744854,1700000000.0,5.840099438439172,0.03558031651610326,0.2584650112866817,0.020125451459760454,0.1376600892282423,0.023571531731492814,1.0100578132317828,1.006345028475887,1.0259718775847808,-0.1330049261083743,0.06272170267655595
2015-03-01,0.003641125450650504,0.0054306651340195414,0.024382243603761206,0.03636562431664116,38.827586206896555,0.9483219768204679,8.9647683013436e-17,4.210126582278481,0.04970570630486831,0.00765084800417668,3.6223191566703017,0.3296939619520265,0.006508307644077538,0.01020948347576193,1.2086112795633717,-1.713497240341194,2146000000.0,5.696348130330199,0.043581893724032365,0.3296939619520265,0.019740451434244213,0.13218893505357535,0.02320590877333067,0.9872769100742464,0.9861969018711153,0.9955533596837944,0.33552631578947356,0.06583953680727875
2015-06-01,0.0026730218028404884,0.003980548130494992,0.01778863670460147,0.026490066225165563,57.875,1.0286639662230224,1.186426322615171e-16,1.2409638554216869,0.05367154382606318,0.008925492039067505,4.316348973607038,0.3878458498023715,0.007584296802035361,0.012198359645379984,-1.3573487031700289,1.4658174097664542,2431000000.0,5.654879015838317,0.05047257763775478,0.3878458498023715,0.01955492576728608,0.13013566514498812,0.023012988391175323,0.991865120387948,0.9898310487727128,0.9631979695431472,-0.24,0.06587615283267458
2015-09-01,0.0034395919668473063,0.005253426840930825,0.022627660689944425,0.034560134214113455,36.26,0.822151871657754,8.255215003272716e-17,0.5435356200527705,0.11152621117417438,0.017506531586564667,8.614502404735479,0.7387373096446701,0.014845393688237169,0.02276272405451098,-14.598746081504702,0.0242645479922697,4839000000.0,5.578588654713222,0.09766173849218832,0.7387373096446701,0.020095632770162575,0.13220090175107477,0.023697911771892562,0.9276443347142598,0.9390865983331736,0.952697597098383,0.24999999999999994,0.06408629441624365
2015-12-01,0.002538557333077881,0.003993438068780534,0.017934184925133236,0.028212503172320446,45.112500000000004,0.8270688605024955,9.584359090800449e-17,-4.977611940298507,0.019300237382598822,0.003912625015692346,2.070874861572536,0.16956324618407134,0.0033587987355110645,0.006100428765165456,0.5698324022346368,18.728163992869874,1243000000.0,6.064715337111919,0.023728956941037136,0.16956324618407134,0.019808530510585304,0.1399416293037814,0.023074723465985967,1.0145945888571641,1.0112064320439782,0.9904205957192037,-0.13513513513513511,0.06392625056672208
2016-03-01,0.0029363152573362475,0.004449879822973488,0.02033244597228918,0.030813088226046493,37.464864864864865,0.7605547403944913,8.481571152623615e-17,0.5785123966942148,0.08273497377974989,0.014513212967778686,7.835721107927411,0.6139799431222871,0.012417283696487924,0.019348355636503927,-1.4418277680140597,-1.5160897123354462,4236000000.0,5.924476491919425,0.08598318904982498,0.6139799431222871,0.020224249726044814,0.14004234179470518,0.02363792682538503,0.9712380029483624,0.9741357702503856,0.9924242424242424,0.088235294117647,0.06900164646011077
2016-06-01,0.0025684350828770013,0.004031057127775959,0.018105096865386215,0.02841523239378066,37.35882352941176,0.6755231354452482,8.346717739659947e-17,1.3963227783452503,0.042384242549242036,0.008473964722740535,4.81923001758843,0.3663101604278075,0.00727182653774361,0.012012106548419449,2.0229696472518457,2.8154906731549065,2656000000.0,6.0490770765777,0.05125966575205787,0.3663101604278075,0.01985155565778183,0.13993514592167622,0.023133305155510653,0.9803300005389964,0.9827740602386245,0.9647463456577816,-0.1145833333333332,0.07100415923945336
2016-09-01,0.0027879128617838587,0.00438183393660831,0.019953124675917283,0.03136083628896771,37.411458333333336,0.7465624001825234,9.107029338504844e-17,0.8795811518324608,0.056059651691322925,0.011093219425429849,6.571542606266214,0.47191172255660646,0.00954324018072167,0.015376357804986427,1.6741230299949161,1.498026116003644,3477000000.0,6.157011594383258,0.06830108062140916,0.47191172255660646,0.020222511382045495,0.14473274842884698,0.02350698000323398,0.9590622869678437,0.9664680855831254,0.9789562289562289,0.3061224489795918,0.07408999713384924
2016-12-01,0.0019886116969579843,0.0031789778535877638,0.014942964178978828,0.023887696257945026,59.3469387755102,0.9270420507639854,1.3099824900208433e-16,1.6789940828402368,0.033547454092957556,0.006445484768301785,3.9512774806892454,0.2798821548821549,0.0055877187822974345,0.00919411811648683,0.6410668380462725,5.799498746867168,2266000000.0,6.514269478469504,0.0419876247000884,0.2798821548821549,0.019964541092840158,0.15001894178557898,0.023029280916518857,1.029982463087628,1.0243409104602221,0.9995793016407236,-0.057692307692307744,0.07884399551066218
2017-03-01,0.002157515872947563,0.003181762105184637,0.015653621981681933,0.023084929225645295,55.551282051282044,0.8700274354704413,1.3632829792248008e-16,0.6010840108401084,0.06673981389656701,0.010525475110562413,6.558158822309766,0.4435563034637498,0.009074764236879177,0.013848107947609779,-1.174962852897474,-2.508061966487512,3385000000.0,6.255391340549542,0.06584096586178184,0.4435563034637498,0.020459103311155677,0.14843880099916737,0.023729738543604353,0.9968585796932222,0.9941698778925991,0.9690175295556461,-0.20408163265306117,0.0835787407095779
2017-06-01,0.002703990096778886,0.00424994224071787,0.019292997130471945,0.03032338156582616,42.1530612244898,0.8138079247817327,1.1282384622527626e-16,0.6348530038346826,0.07878194138297004,0.012804522052969588,7.975206611570248,0.5245277891017801,0.011009917482665084,0.016818956685483437,-1.3854989231873653,-0.07072538860103626,4121000000.0,6.135010277387712,0.07855587439200602,0.5245277891017801,0.020990150972780404,0.14976494291470785,0.024411522742954196,0.9685395568806868,0.9700914770809237,0.9550940947436729,-0.09259259259259267,0.08900665851338498
2017-09-01,0.002897050929435919,0.004385697920874816,0.020875702835267376,0.03160266379550983,39.19444444444444,0.81851166407465,1.06784525703777e-16,1.1060711793440334,0.05227377281014125,0.009857091451190047,6.327077747989276,0.3981829980532122,0.008489161653781661,0.01358847291050681,1.7304004512126339,2.00619295958279,3361000000.0,6.205845994337441,0.06117159149818559,0.3981829980532122,0.021319749198952968,0.15362682936555408,0.02475517914974554,0.9819695043270035,0.9882661139261621,0.9873141978472578,-1.9953917050691246,0.09344581440622972
2017-12-01,-0.002852119127246078,0.0035767706792309397,-0.02140365278062795,0.026841781243587114,-45.88940092165899,0.9894651344141187,-6.386919834471151e-16,0.2963970088375255,0.06852022443681434,0.012906869256033038,8.448988021478728,0.524218349564326,0.011186979242151203,0.01751596912023736,0.7352624011502517,1.2879491566854069,4333000000.0,6.504473630207264,0.08395239072439975,0.524218349564326,0.021340304572414568,0.16014775292427663,0.024621170294324573,1.0105498415451422,1.0078157511085635,0.9969340827797649,-1.821969696969697,0.1013582778062532
2018-03-01,0.003538584070308689,0.004580316763904238,0.026095969757941588,0.033778428144625325,36.29545454545454,0.9482096213645509,1.0730428390684348e-16,-7.3215859030837,0.03211623398684973,0.005123480013007964,3.3004723762579586,0.20528870720490547,0.004428741901079489,0.00716282320055905,-45.91428571428571,-1.4461729931549472,1812000000.0,6.374692600044713,0.03266061012539886,0.20528870720490547,0.021573236839857023,0.15909599008190559,0.02495743717599648,0.998697713516078,0.9968900159070742,0.9503459997571931,-0.29411764705882354,0.11739908022483393
