date,ROA(NI),ROA(OI),ROE(NI),ROE(OI),PER (P/E),PBR (P/B),PCR,Interest Coverage Ratio,Cash Flow To Debt Ratio,Cash Flow To Liability Ratio,Operating Cash Flow Per Share,Operating Cash Flow Ratio,Asset Efficiency Ratio,Current Liability Coverage Ratio,Cash Generating Power Ratio,External Financing Index Ratio,Debt Ratio,Cash Flow to Shareholder's Equity,Cash Flow  to Revenue Ratio,Asset Turnover Ratio,Capital Stock Turnover Ratio,Liability Turnover Ratio,Total Liabilites Growth Rate,Total Assets Growth Rate,Sales Growth Rate,EPS Growth,COGS Ratio
2017-06-01,0.0028225603885500376,0.0042151961472309644,0.0264377016177933,0.03948191806737976,51.30555555555555,1.3412421305391835,1.6596070767478777e-18,-0.7387673595352637,-0.018110345000816347,-0.0025082244947893175,-0.8669512415078459,-0.17687464224384658,-0.002240439677223388,-0.0016754611418505095,0.13783654612075832,8.573740175681923,8.366567222100949,-0.020985228843775013,-0.17687464224384658,0.01266682238223061,0.11864464333357588,0.014180803211640574,0.9980389036609253,0.997897608141652,1.0005727376861397,0.27058823529411774,0.09089050617384904
2017-09-01,0.0021349510242958565,0.003504503242737885,0.01997350404208409,0.03278633040652922,64.88235294117646,1.3195532916876185,2.0460007600364167e-18,1.6599755201958384,0.03990070868547844,0.005515836619669408,1.9262013498767327,0.38995254459171985,0.004926253489128081,0.007719001841558397,1.0702896923422411,-0.7635333613092741,8.35548582369551,0.0460874946814683,0.38995254459171985,0.012632956387772431,0.1181874443971686,0.014144891977675097,0.9910746135467672,0.9913831486194234,0.9898359991901194,-0.2735042735042735,0.10616102110947472
2017-12-01,0.0029409398813479344,0.0023563384171287716,0.027585676593985937,0.022102182344205808,51.85470085470086,1.447538108122396,1.6622036576086e-18,-0.6498516320474778,0.0012221135899031198,0.00015771260519430766,0.05539217661040164,0.011135857461024499,0.00014089868769524074,0.0014239711973677064,-0.029684801381692574,66.89818181818181,8.3798845630746,0.001321613425670058,0.011135857461024499,0.012652702155032619,0.1186808856251712,0.014162591946448828,1.0200061071274389,1.018987797772566,0.9861039012897815,0.03539823008849561,0.10710670176149018
2018-03-01,0.0024710398102107773,0.003498507874122632,0.022985770482249528,0.0325433441794959,46.38053097345133,1.2435507600407945,1.740302457593966e-18,0.7391352305316568,0.06700336996594838,0.008909152384529079,3.1172605767853123,0.6081539751627201,0.007951391571838187,0.011596745016085677,-1.123819362455726,-2.556992777413001,8.302064008547424,0.07396435335826332,0.6081539751627201,0.013074635530764524,0.12162109659560003,0.014649501192761767,1.0214186998209283,1.0189860084055966,1.0006393095456907,0.15306122448979584,0.12414646807491116
2018-06-01,0.002549342980262808,0.003787306485077406,0.023254346844988814,0.034546680966084174,56.57142857142857,1.3090758532336255,1.838897652767882e-18,-1.0105039034776437,-0.00387169150508017,-0.0005072802786277262,-0.17448312713222902,-0.033923362768210334,-0.00045166781933287227,0.0006957892989542412,0.021799414574025573,45.52061248527679,8.121701954199807,-0.004119979230257826,-0.033923362768210334,0.013314358674256531,0.12144961153788295,0.014953714408970675,1.0001966172274939,1.0035873295030755,0.972564411456107,-0.1403508771929824,0.13881008510808326
2018-09-01,0.0029114016639784387,0.004056634851074304,0.027308830673230537,0.038051071970512676,46.10526315789474,1.2592563063717266,1.6062312973068124e-18,-41.747252747252745,0.03008272976599811,0.0039789589685543915,1.3917224080267558,0.25873392142385265,0.0035547611000859057,0.006003908845338727,-1.69587366276108,-1.556623610693902,8.379959835536035,0.03334351634373169,0.25873392142385265,0.013739060887430252,0.12887183930207985,0.015378574817934839,0.9849807248220379,0.9879201406415902,1.0188462604426496,-0.06557377049180334,0.1473594217541678
2018-12-01,0.0030123166883188465,0.002831925809767797,0.02898013863375722,0.027244679447494747,37.77049180327869,1.122315244638852,1.3556340069898818e-18,0.6751760563380281,0.06563804334538342,0.008849687753301267,3.132279100777132,0.5952409233083897,0.007929814234317201,0.011630946694459765,1.0922696890438826,1.1291073566582412,8.620548445698395,0.07628916200663736,0.5952409233083897,0.013322024618607793,0.12816518323810297,0.014867404788155522,1.005777181258914,1.004285959470111,0.9603056917987909,0.008264462809917363,0.16933919309498358
2019-03-01,0.0029171646028799784,0.0036275182859128547,0.027710546310879422,0.03445829328797935,39.93388429752066,1.1066530470530813,1.5262047652585259e-18,6.882412060301507,0.03364235272214912,0.004707354805249551,1.7468966274854443,0.30230789703813543,0.004211798757490232,0.0068828714885973905,-0.32694600929314527,-2.9234058608980003,8.499137033104718,0.0400084535532599,0.30230789703813543,0.013932149304584404,0.13234339540992185,0.015571392118333345,0.980101557953081,0.9814930736804015,0.9934277620396601,-0.07633587786259549,0.17839625869738793
2019-06-01,0.003040468173868195,0.00396799813662142,0.0292345916005539,0.03815294170578443,36.12213740458015,1.0572644460774756,1.411861701785175e-18,-0.9343780607247796,-0.002770461660786165,-0.00038819718095733257,-0.1496845214122701,-0.025269121813031162,-0.0003478237360324594,0.0008741235011632358,-0.043275761692218126,-40.09865470852018,8.615161195178892,-0.0033443812894614496,-0.025269121813031162,0.013764773410253157,0.13235051515469637,0.015362511757616411,0.9850343005623212,0.9894225674528666,0.984786490105639,0.4086021505376344,0.18474032105760152
2019-09-01,0.0020766995035880554,0.0031461714550271355,0.020764751872273886,0.03145831618796807,54.236559139784944,1.1307852234384002,1.96916603768716e-18,-0.3244218120093359,-0.056253820707475796,-0.0074162605585258706,-2.9769416083514972,-0.48262907305460495,-0.0066745543866869005,-0.007164655866554888,0.8266437308868502,-0.35915221579961465,8.998919841988315,-0.06673833429347378,-0.48262907305460495,0.013829573805910645,0.13828079993416179,0.015366377561110558,1.005727274138279,1.0085055938741048,1.0330464186904396,0.5245901639344264,0.18129742597827705
2019-12-01,0.0014064449522841111,0.0026007040006640536,0.014421440122563623,0.026667163162822367,88.1967213114754,1.2572813643714358,2.8191706792163985e-18,0.6204975863349425,0.054441235631554265,0.007141415900816925,2.827843663927523,0.47736704580387335,0.006444952284111218,0.00965385764903305,-1.660606870739206,-1.3988569588666184,9.253824793599454,0.06608541152438506,0.47736704580387335,0.01350104147482173,0.13843731381394161,0.01496001025540205,0.9674931132540868,0.9728498109116567,1.2314972553473404,60.0,0.1688825699354442
2020-03-01,2.1197678955095746e-05,0.000335125210147228,0.0002290950744558992,0.0036218840342551683,2870.0,0.6425994654448263,3.6606358435176394e-18,0.0432207251187919,0.07277683680090334,0.009606683800338038,4.208000389787566,0.8173859549498391,0.00871779782360402,0.012494668488387822,1.8069881786797781,2.1182770798355817,9.807554682812414,0.09421807669230349,0.8173859549498391,0.010665460754263887,0.11526755031909672,0.011752934757641605,1.0052414007482764,1.0063913131372646,1.045776216162716,-1.0151515151515151,0.1616032557259133
2020-06-01,-0.0021129987007089722,-0.002945499871493108,-0.02309545752323425,-0.0321948457156816,-38.78787878787879,0.5834978514562352,-2.8735196743494034e-18,-0.317075837935371,0.06980309283261375,0.009011854790556422,3.926196565582755,0.7976938684614242,0.008187362032867289,0.011732105499707376,0.1443139291277956,-0.5032570258700912,9.930180655333608,0.08948934610985887,0.7976938684614242,0.010263789602217835,0.11218507456057561,0.01129738505817815,1.0278452672929592,1.0242147100748094,0.9739251976094081,-2.5714285714285716,0.09506606621467809
2020-09-01,0.0015091924961762961,0.0020996556065382734,0.015936758372154348,0.022171925815241276,55.97619047619048,0.5326016194954734,1.100589271693593e-18,-0.29339924396626926,-0.039756896959357656,-0.004928203159658612,-2.0796352878413114,-0.4133410449199923,-0.004461508047986183,-0.005412686749938771,0.5450962944130172,5.808652052238806,9.559791684978466,-0.047112595587589,-0.4133410449199923,0.010793769703780005,0.11397995956754857,0.011922849715088255,0.9847153602961523,0.9842844860825711,1.030188679245283,-0.34375000000000006,0.06901870059764796
2020-12-01,0.0015377044832048158,0.002613022303627764,0.016170199017834067,0.02747803049883691,47.15625,0.6692149134143189,1.4412586801451575e-18,-0.18323159784560145,-0.10690302888001878,-0.012881967452448762,-5.528169014084507,-1.1303376365441906,-0.011656957229489721,-0.014545371779364522,-1.275921981840601,-0.8827146936086097,9.515804040665117,-0.12258227793572844,-1.1303376365441906,0.010312809953961036,0.10844748858447488,0.011396565978138285,0.9977438960701673,0.9966155373982607,1.0187152250885179,-0.3904761904761905,0.05933465739821251
2021-03-01,0.0021719349868821454,0.002859850485546885,0.022596470363369932,0.029753435130715485,37.20952380952381,0.8590512827319642,1.4727186429119726e-18,-0.5674362089914945,-0.0189294754298682,-0.0019591292884182715,-0.83790114215343,-0.17551846231664137,-0.001770821053684456,-0.001962550692868763,-0.15686451787893857,-2.9,9.403842886571665,-0.01842334402276637,-0.17551846231664137,0.010089087098369365,0.10496527704037208,0.011161955628826865,1.0104548600037995,1.006961473713204,0.9341775740679488,-0.2446043165467625,0.06262013151239251
2021-06-01,0.002951187977775905,0.004206072366027474,0.029736908873435615,0.042381438121029166,32.58273381294964,0.9672554018858057,1.4139143331377477e-18,-0.5171215567349001,-0.04487464932983034,-0.004599316891336432,-1.9546137807302526,-0.3809478807352455,-0.004142865658511117,-0.0049080557555133825,0.6418789808917198,2.4527412552716448,9.076250343038518,-0.041744551512735144,-0.3809478807352455,0.0108751508225094,0.10958074220590595,0.012073349463080241,0.9937856822936451,0.9954447821142861,1.0710562275418796,0.17796610169491522,0.04219628597079809
2021-09-01,0.002448717351927284,0.0035434019420932314,0.025053514138723303,0.036253539260274976,39.33050847457627,0.9852509433666019,1.7066619078710584e-18,-0.6016154247003648,-0.02951246149881582,-0.0027270201776815224,-1.1858097280773119,-0.2434333721342173,-0.002460482653597292,-0.0025203542854839683,0.6425327277584825,-0.9033264033264033,9.231280518760043,-0.02517388824049699,-0.2434333721342173,0.010107417204247172,0.10341182073679418,0.011202326754845988,1.0033402390728334,1.003507577764226,0.9099240156573797,-0.15107913669064746,0.046814110025811026
2021-12-01,0.002807910196153317,0.004196978750228431,0.0287728157382568,0.04300668034295934,34.51798561151079,1.025143138183157,1.6247876355489582e-18,-3.333061557276804,0.029977160851085014,0.002740110969659116,1.1858982249686107,0.22182822933456137,0.0024727062915668244,0.0035494648407117823,-0.14841174477000338,-1.2190159850529376,9.247056967019095,0.025337962232391775,0.22182822933456137,0.011146941482535517,0.11422334437956973,0.012352399772918353,0.9999647330519562,1.0043094092979927,1.1704937473048729,0.5617977528089886,0.03955790927930002
2022-03-01,0.0017492314568834809,0.002327153196690844,0.018674768422964515,0.02484465212533505,54.449438202247194,1.021829092570271,2.4400286672654053e-18,-0.9055165496489468,0.001297795052727,0.00011319552678581586,0.0519433061000757,0.010726606295817162,0.00010259270849390295,0.0007280465949820789,-0.0061543219421679295,-48.10552763819096,9.6759847871913,0.0010952781951576594,0.010726606295817162,0.009564321246125064,0.10210854812344171,0.010552780969499779,1.0333094503244191,1.031133747478925,1.0090286087240292,0.18666666666666668,0.0517464424320828
2022-06-01,0.0015091896305542058,0.0018951254078639465,0.015790381160556862,0.019828358167448122,52.22666666666667,0.8265235353990422,2.2391542758317256e-18,1.1975142761168962,0.05048871855267448,0.004459990278302688,2.0001054351837206,0.41270531926465787,0.0040337199424604845,0.005563632333478933,-0.16229280290877982,-6.567606747496046,9.46282113319206,0.042204090259353816,0.41270531926465787,0.009773850139968168,0.10226204579711112,0.010806718668538906,1.0011845803301995,1.0018090848331376,0.8395050454317154,-0.12790697674418602,0.07386054606766018
2022-09-01,0.0017307994429488563,0.0023400408468668534,0.018216569791882697,0.024628802358625405,46.76744186046511,0.8558717889792555,2.1445279612428025e-18,0.6209723007348784,0.07682275017262102,0.007070997142413272,3.1650204135387856,0.5486507465412538,0.006399164955837987,0.0086553420676475,1.1649054774600096,-0.21804260985352863,9.524945490418084,0.06735086234438846,0.5486507465412538,0.011663458030776277,0.12275726000369937,0.012887975067908878,1.0001147638718624,0.9982610461580338,0.911781848459617,0.28358208955223874,0.10940139719647504
2022-12-01,0.0013742573162588729,0.0013296005988253157,0.014213058419243986,0.013751202749140894,61.62686567164179,0.8626687065292096,4.203510801948723e-18,-0.9675048355899419,0.0,0.0,0.0,0.0,0.0,-0.002021026654948258,,,9.342356013745704,0.0,0.0,0.012769694675643376,0.13206872852233678,0.014136554882731921,,,,,0.18151540383014156
