date,ROA(NI),ROA(OI),ROE(NI),ROE(OI),PER (P/E),PBR (P/B),PCR,Interest Coverage Ratio,Cash Flow To Debt Ratio,Cash Flow To Liability Ratio,Operating Cash Flow Per Share,Operating Cash Flow Ratio,Asset Efficiency Ratio,Current Liability Coverage Ratio,Cash Generating Power Ratio,External Financing Index Ratio,FCFE,Debt Ratio,Cash Flow to Shareholder's Equity,Cash Flow  to Revenue Ratio,Asset Turnover Ratio,Capital Stock Turnover Ratio,Liability Turnover Ratio,Total Liabilites Growth Rate,Total Assets Growth Rate,Sales Growth Rate,EPS Growth,COGS Ratio
2013-03-01,0.0030802197025912325,0.005015410215554639,0.02447279851404975,0.03984817172856847,51.58,1.2635886581163125,2.6435743573328645e-15,1.0575312992531973,0.12946331333974595,0.00964784704858473,5.470380436911075,0.6005880344702745,0.008433541294462938,0.01177987307603437,-4.3500884470687895,-0.6975578395127133,715069000.0,6.945148019372616,0.06700572582068817,0.6005880344702745,0.014042140053458468,0.11156686776117342,0.01606400143668237,0.9982945049465148,0.9949890068378802,0.9237117283715255,-0.21875000000000003,0.06357187513167999
2013-06-01,0.003947397668192857,0.006376202240060287,0.030657697178045097,0.049521151364319685,43.65234375,1.3374131815649575,2.3062566599925046e-15,-1.1543807671726334,-0.015988995778930103,-0.0011294853713151095,-0.638602127062346,-0.0650585910194329,-0.0009840559199250358,0.00013580593521795724,0.23296403225577061,-1.8322629484017485,-54910000.0,6.766558140706753,-0.007642728434081444,-0.0650585910194329,0.015125687545724742,0.11747454585665056,0.017361048765684672,0.9877592380898412,0.9858047403523118,1.0318193814473549,0.20187793427230055,0.05768546408917019
2013-09-01,0.003261213055275368,0.005257410264999027,0.02499373649715873,0.040292469272525916,52.54460093896714,1.3123235162760298,2.66214505610393e-15,-1.0127333791174316,-0.02202925570447966,-0.0015368074225105461,-0.8734081179212052,-0.09246898138965341,-0.001336282925890954,-0.00030960631835284694,-0.19277028146897657,-4.154459798438206,-70518000.0,6.663938563206913,-0.010241190247090649,-0.09246898138965341,0.014451147896395818,0.11075270964579438,0.016619707489094318,0.9939669788290485,0.9913704864318627,1.0333375116031682,0.36538461538461525,0.05702768848446897
2013-12-01,0.002389270662789055,0.0044113029237436855,0.01799791783313122,0.033229499191988345,74.62820512820512,1.3248294135701733,3.5179618506409047e-15,2.1915337587940873,0.08390250681657588,0.005803753368339786,3.3317813670775878,0.36304111417517565,0.005033289929979654,0.0075708115351171045,-1.1081332612927492,1.9269422158559375,472246000.0,6.53280828054943,0.0379148080629568,0.36304111417517565,0.013864242184842394,0.1044366783335235,0.01598649062524456,0.9636415351595373,0.9619568925281677,1.032940556874142,-0.042944785276073524,0.05757712295631788
2014-03-01,0.0023914959794583465,0.00400208583812378,0.017811263866151363,0.02980653427397984,74.41717791411044,1.3287542378727435,3.524862712304553e-15,1.1936893563689288,0.08975848945409975,0.007320881744701116,4.309111295425921,0.49087404937102985,0.006337916167967689,0.009283742682083125,6.22170229752506,5.293413984722811,577823000.0,6.447749868342018,0.047203214305544104,0.49087404937102985,0.012911491605817485,0.09616155990732624,0.014913971830618383,0.9742869400791317,0.9746282820498706,0.9599874695767707,-0.1809045226130654,0.05819384651185984
2014-06-01,0.0028698189024054604,0.004710362745637695,0.021422085259373395,0.03516103133025167,62.336683417085425,1.3339650169491526,3.0441328411336905e-15,-1.0616780270415798,-0.012391078866942887,-0.0011643366755120525,-0.6999602616616739,-0.0769243689856908,-0.0010083558099851378,1.5910358737901674e-05,-0.5935406109462279,-23.12171102910671,-70572000.0,6.464612223934258,-0.00752698510529019,-0.0769243689856908,0.013108405350360544,0.09784916281458654,0.015136122543021944,0.9266297363496705,0.9342440691674876,0.9971259506889512,0.03645833333333337,0.05473745739908054
2014-09-01,0.0025908598254377273,0.004379494702881896,0.0204247518105425,0.03452525354081464,64.21354166666667,1.3121902172326674,3.116791234983402e-15,116.46909190371991,0.03365995353252056,0.0035927431314581233,2.323589684988382,0.25542024596904533,0.0031370071730114904,0.005248199248802939,-0.7745357955468877,20.057756240860837,317659000.0,6.883387441499937,0.024730242951614002,0.25542024596904533,0.012281748305072369,0.09682178034787065,0.014066007640966455,1.0064657063148106,1.0056141803225365,0.9883128975257707,-0.005181347150259072,0.06193944733170649
2014-12-01,0.00262941104010083,0.004491489057359462,0.02060863009589896,0.03520310638056404,65.08808290155442,1.3335013253998491,3.195378769050306e-15,17.858370687173583,0.03603113992192037,0.003847449734225303,2.4782817869415807,0.26859479166235606,0.0033565622487666973,0.005542833684329561,-2.1593795953130304,-2.7544980294640573,347292000.0,6.837737011486799,0.026307849447547403,0.26859479166235606,0.012496751065024932,0.09794623821529033,0.014324364632735837,0.982529422426321,0.9827984530653162,1.025430921080549,0.16265060240963858,0.06188428767106281
2015-03-01,0.002224384408755717,0.0038160649691424222,0.01746685504018901,0.029965438247806966,76.50602409638554,1.3385872784016986,3.670855700743519e-15,1.9118177281199393,0.04361593812624059,0.0053391820195067,3.471181152450984,0.3890094968131784,0.004659243174627441,0.007326712356222443,-70.47447724477244,2.917899669696269,467964000.0,6.852444465729588,0.03658644828109161,0.3890094968131784,0.011977196476684064,0.0940502701882937,0.013725068573507958,1.0170283684515298,1.013367314901265,0.9370986200682212,-0.16582914572864324,0.0666211204372438
2015-06-01,0.00271395532430546,0.004671679298162919,0.020798152826018313,0.035800994632143986,62.77889447236181,1.305275898326492,3.0863346994161054e-15,-2.2003803738725844,0.009799320159081595,0.0011813119638800513,0.7533999214240382,0.07930531795851854,0.0010271623179544146,0.0026047144679897235,-6.2342607064707725,-13.673365624717952,113514000.0,6.663410167350805,0.00787156615093148,0.07930531795851854,0.012951997979400099,0.09925647300284181,0.014895747148986258,0.994544338253149,0.992668695766519,1.0393940771662982,0.025773195876288683,0.06141813817768839
