date,ROA(NI),ROA(OI),ROE(NI),ROE(OI),PER (P/E),PBR (P/B),PCR,Interest Coverage Ratio,Cash Flow To Debt Ratio,Cash Flow To Liability Ratio,Operating Cash Flow Per Share,Operating Cash Flow Ratio,Asset Efficiency Ratio,Current Liability Coverage Ratio,Cash Generating Power Ratio,External Financing Index Ratio,Debt Ratio,Cash Flow to Shareholder's Equity,Cash Flow  to Revenue Ratio,Asset Turnover Ratio,Capital Stock Turnover Ratio,Liability Turnover Ratio,Total Liabilites Growth Rate,Total Assets Growth Rate,Sales Growth Rate,EPS Growth,COGS Ratio
2013-03-01,0.0038205414590642204,0.005471983164860021,0.033246015619262125,0.04761671603789752,46.47945205479452,1.54336768918158,1.226431939714346e-17,10.865921787709498,0.06608819683822656,0.005301970756516211,0.8977395048439182,0.3161485974222896,0.0046926827346974375,0.007396288407998895,-1.2636363636363637,-0.8776978417266187,7.701912013122139,0.04083531226283448,0.3161485974222896,0.014843281839486619,0.12916493255318628,0.016770502225047678,1.0071550909993117,1.0057496144758995,0.9928490779074144,-0.03947368421052635,0.08680818802122821
2013-06-01,0.003975496229645035,0.005582671929601177,0.03422655298416565,0.04806333739342265,47.565789473684205,1.6230073081607794,1.2786674410592672e-17,0.5953530476765239,0.2457919286148854,0.015520304771661358,2.63049376017363,0.9123071132856605,0.013717584143287637,0.018761678794010375,-15.439490445859873,0.13551980198019803,7.60937880633374,0.11809987819732035,0.9123071132856605,0.015036147305575598,0.12945188794153473,0.01701214924847534,0.9788048093404235,0.9798547747178254,1.0131553860819829,0.0,0.07941287165976665
2013-09-01,0.003881546297143459,0.005467435212833501,0.03369272237196765,0.04745860608394301,48.13157894736842,1.6127878321139777,1.3059024792869157e-17,3.2222222222222223,0.11418666666666667,0.006708885748396416,1.1686681222707425,0.40819828408007625,0.005935993301560105,0.008911076833284695,0.4284570742445467,3.8187762727697336,7.680231998459761,0.051525798998844824,0.40819828408007625,0.01454193594894103,0.12622737774355025,0.016435359995487717,0.9904256177571428,0.9908247051681084,1.0040199081163859,0.0,0.07816968541468065
2013-12-01,0.003815713928592032,0.005148054645199041,0.03322410122706724,0.04482502930131318,53.1578947368421,1.7771090965627765,1.44529349474829e-17,1.4767533490937745,0.13910918250286797,0.008655738111938028,1.5165851005981512,0.5338820826952527,0.007661645894055563,0.011082693947144074,-0.8887826641172721,0.8727142344926497,7.707178223742435,0.06671131628674624,0.5338820826952527,0.01435082041970106,0.12495515105125936,0.0162128274997362,0.9807272041053612,0.9804249519915753,1.0183235867446394,0.04109589041095894,0.0748468606431853
2014-03-01,0.0035848085992313265,0.005138854100175335,0.031139601806143696,0.0446388882390099,58.71232876712329,1.8229763937954753,1.621413860780851e-17,1.447647951441578,0.1165979641625305,0.008437174703085717,1.5247524752475248,0.5403508771929825,0.007465882371952845,0.01095771003421496,-2.5930776426566884,1.733044733044733,7.686545165290223,0.06485272442271249,0.5403508771929825,0.013816730363678966,0.12001965234073415,0.01561425188558071,0.9504366768013098,0.9543109763150116,0.9342560553633218,-0.07594936708860765,0.07251461988304093
2014-06-01,0.0036677675966740775,0.0052844640355724625,0.03289079426543125,0.04738855852118195,54.835443037974684,1.8082450560088508,1.5432571560891326e-17,-4.69406392694064,0.04294928739716504,0.003216857257744902,0.6140254003313087,0.20251320342378437,0.0028581342449205144,0.005016979791264822,0.2127008416220352,8.977517985611511,7.967524086110727,0.02563038768266261,0.20251320342378437,0.014113322966599411,0.12656156363803991,0.01588467913873854,0.9948885467182801,0.9943289273264432,1.0362332515568975,0.012820512820512832,0.06519759606629029
2014-09-01,0.0035907422741538117,0.0051343780987722475,0.0320564010130279,0.04583723105706267,53.628205128205124,1.715994889228593,1.518586070394433e-17,-2.114736842105263,0.01891575663026521,0.0016750370551582218,0.3236929922135706,0.10983204378184563,0.001487410678688625,0.0033845524539654684,-0.0901906090190609,3.1357388316151202,7.927513746606128,0.013278879280841451,0.10983204378184563,0.013542593103730283,0.12090168609824545,0.015250895799456045,0.969567000873421,0.9720641245723911,0.9683845029239766,-0.012658227848101276,0.06888092092847707
2014-12-01,0.0035276961411475944,0.005023240561549603,0.03214997283100888,0.045779750045281654,56.89873417721519,1.8349223419670349,1.6105084692323017e-17,-2.964809384164223,0.026844389336639803,0.0024165576053197754,0.4803105934553522,0.15826023391812866,0.002151397787488603,0.004180714335979733,0.19369268619995528,11.599307159353348,8.113589023727586,0.019606955261727947,0.15826023391812866,0.013594051608703969,0.12389059952907082,0.01526951872553096,0.9810905964935335,0.981220428390695,1.04928092042186,0.025974025974025997,0.06542397660818713
2015-03-01,0.0033273773684710886,0.004687579985032896,0.030356944290003338,0.04276659624152118,56.714285714285715,1.7297068831313243,1.6511739139476367e-17,7.2293233082706765,0.04988035551504102,0.004793740486437356,0.9831555306007861,0.3357622243528284,0.004268306060214561,0.006956201342324515,0.5122878876535986,2.3803540833809254,8.123384854887135,0.0389413988657845,0.3357622243528284,0.012712287894928004,0.11597909485155121,0.014277188256294008,0.9770599501396304,0.9789011513452246,0.9765917602996255,-0.03750000000000003,0.06960690316395014
2015-06-01,0.0033812563383642546,0.004832070631748494,0.031328071455417744,0.0447701797439809,54.24999999999999,1.6993079967279079,1.5944000555468405e-17,18.577981651376145,0.04821182742157523,0.004402906024972984,0.9294184076792772,0.30823970037453186,0.003927697906102727,0.006419576628305281,0.4271995847391643,4.7569866342648846,8.265216333930269,0.03639097079436669,0.30823970037453186,0.012742349221499732,0.11806062213968296,0.014284032912123774,1.0099088001383125,1.0075298778919226,0.9810766121624105,-0.012345679012345689,0.06591760299625468
