date,ROA(NI),ROA(OI),ROE(NI),ROE(OI),PER (P/E),PBR (P/B),PCR,Interest Coverage Ratio,Cash Flow To Debt Ratio,Cash Flow To Liability Ratio,Operating Cash Flow Per Share,Operating Cash Flow Ratio,Asset Efficiency Ratio,Current Liability Coverage Ratio,Cash Generating Power Ratio,External Financing Index Ratio,FCFE,Debt Ratio,Cash Flow to Shareholder's Equity,Cash Flow  to Revenue Ratio,Asset Turnover Ratio,Capital Stock Turnover Ratio,Liability Turnover Ratio,Total Liabilites Growth Rate,Total Assets Growth Rate,Sales Growth Rate,EPS Growth,COGS Ratio
2013-03-01,0.0027718836085892096,0.004822288061734396,0.02952394224775668,0.051363251254678624,73.60747663551402,2.1698964828181775,2.0040318178757707e-14,-2.3634192804056773,0.07649088664246213,0.0027735586642064903,0.9715972824821689,0.25159069859207417,0.002513160603154165,0.002877911168228693,19.345554150863887,15.466443026118021,50558000.0,9.651220625767866,0.02676822658676685,0.25159069859207417,0.009989083925669965,0.1063959309170189,0.011024090635017877,0.9187093178865033,0.926184194981663,0.9625106818445568,-0.053097345132743216,0.13987734768478685
2013-06-01,0.002717813742396363,0.004700374750221448,0.03141477857803029,0.05433088725269843,73.46902654867257,2.2994790381575685,2.0193643664637373e-14,-0.34575061259655154,-0.11876107668491827,-0.010053723840918818,-3.832628015234871,-0.9554580269446232,-0.009183940956685446,-0.010983540152713231,-4.358067465473269,-8.071688842267985,-177562000.0,10.558845714064681,-0.10615571888807555,-0.9554580269446232,0.009612082056659232,0.11110453405006368,0.010522412871519593,0.9361068778840573,0.9388755279323333,0.9361956403646527,-0.11023622047244104,0.13585723780687226
2013-09-01,0.00286425902864259,0.004851169734291514,0.03417479080947588,0.05788153557090894,72.06299212598425,2.457259882448898,2.103144543589019e-14,2.773103298138674,0.0707592595339373,0.006692545785100091,2.7247995599839223,0.636087982853813,0.00613163176315118,0.007391666384514251,-1.8323872931870884,9.721056799478276,130688000.0,10.931462981853873,0.07315931650418381,0.636087982853813,0.00963959692437762,0.11501446101206637,0.010521415221639529,0.9353235112301669,0.9387674478675548,0.9523482546819297,-0.06617647058823535,0.1345422580422136
2013-12-01,0.0028753620960411427,0.006134606326413325,0.035746211399386316,0.07626480675178436,78.98529411764706,2.8208851188845845,2.4660591721435408e-14,1.17558598600656,0.09062760675014629,0.010153464692137522,4.420102820149364,0.9825938502346844,0.009336737475566058,0.011434530777865529,2.735694644493911,6.39663994256312,211181000.0,11.431898525450029,0.11607337804225587,0.9825938502346844,0.009502133026108453,0.11812955883504941,0.01033332814948155,0.9709540318238679,0.9685012651258936,0.9537449873955988,-0.021582733812949503,0.13302700516399688
2014-03-01,0.0028568992426557345,0.004995321241563303,0.034519781397902884,0.060358235494077345,90.35251798561151,3.107845943048401,2.899876168337515e-14,-10.730197099293418,0.04511557476262531,0.0038113425319703837,1.7069825436408979,0.36230252357157594,0.003495911171974886,0.004163033013159495,-2.994624054575115,8.12629532876899,86176000.0,11.082953743168684,0.04224093298119917,0.36230252357157594,0.009649149383537869,0.1165902256622127,0.010519779145886685,0.9530282500561008,0.9419998132669357,0.9428507386308368,-0.0733333333333334,0.13142667468085298
2014-06-01,0.002955193442000017,0.005116363646741813,0.031648446461327126,0.05479335418428686,84.12,2.6594391026550688,2.6686464986615593e-14,1.6260528157151373,0.10637588356527586,0.007875604235687107,3.628091982597887,0.7406523973254501,0.007140215737846348,0.008505298084646968,1.1339035397256017,7.192305056872687,178536000.0,9.709434408789013,0.07646766275598489,0.7406523973254501,0.009640440999894402,0.10324365793200051,0.01063333388797024,0.9442758127514436,0.9451459086691267,0.9668108665074744,-0.025974025974025997,0.12836909127049578
2014-09-01,0.0029596755050388278,0.005062603851643592,0.031982534009420076,0.05470697702695894,72.76623376623377,2.3331571910003346,2.186792600109281e-14,8.539291517712057,0.08241927668384652,0.005005431223889571,2.35746,0.4819641163193877,0.0045422281206359185,0.005329074522409619,2.6640374271120555,11.529680249081638,119215000.0,9.806097689453988,0.04908374755930438,0.4819641163193877,0.009424411417438137,0.10184108297136708,0.010385485255862028,0.9487003674100812,0.9499184439635355,0.9579706852384272,-0.049382716049382755,0.12776405744005756
2014-12-01,0.0029800165747636046,0.0051063669348108106,0.032613076157001056,0.05588369378240376,77.75308641975307,2.475867028704795,2.377126919118859e-14,-2.2909249162451553,0.035278089641489464,0.0018975602681449014,0.9599722822320955,0.1844981159272693,0.0017241707493491623,0.0020054293309899334,-2.8340553549939833,27.07197146617978,50516000.0,9.943923616257745,0.018869194363678465,0.1844981159272693,0.00934519434349587,0.10227310056172528,0.010284984530101843,0.955838154740703,0.9555583771348541,0.9666314541991814,-0.024096385542168565,0.1262132880006894
2015-03-01,0.0029168367484353353,0.005004024248326028,0.031828948885127994,0.05460464391959822,78.06024096385543,2.490365114952927,2.3418715824181348e-14,0.6400223688625434,0.2732544750168625,0.012838838241381633,6.621683349221481,1.262404822214902,0.011662275146655082,0.013471808458412006,-8.173538929201804,3.457192987718009,334937000.0,9.912146910122438,0.12726045080387277,1.262404822214902,0.009238142108957965,0.10080795681736465,0.010170143535142524,0.9522958252888232,0.9539437968038808,0.9522660897782586,-0.0674157303370787,0.1191355149918027
2015-06-01,0.0030184717981332336,0.005078001045730872,0.033512884726523716,0.05637901397388972,82.24157303370785,2.755482680823318,2.4289179461077807e-14,-0.6915173986931669,-0.06020426510669888,-0.003720331571333491,-1.996772225393139,-0.3657977285018929,-0.0033852450510469486,-0.00396537188406171,0.6337745738041842,-11.78893882942023,-98918000.0,10.102599914052428,-0.03758502141280026,-0.3657977285018929,0.009254417912629086,0.10274809952136094,0.01017046110857476,0.9371555920594801,0.9388778754230821,0.9535876004387156,-0.058201058201058135,0.11283576708130522
