date,ROA(NI),ROA(OI),ROA(EBITDA),ROE(NI),ROE(OI),ROE(EBITDA),PER (P/E),PBR (P/B),EV/EBITDA,PCR,Interest Coverage Ratio,Cash Flow To Debt Ratio,Cash Flow To Liability Ratio,Operating Cash Flow Per Share,Operating Cash Flow Ratio,Asset Efficiency Ratio,Current Liability Coverage Ratio,Cash Generating Power Ratio,External Financing Index Ratio,Debt Ratio,Cash Flow to Shareholder's Equity,Cash Flow  to Revenue Ratio,Asset Turnover Ratio,Capital Stock Turnover Ratio,Liability Turnover Ratio,Total Liabilites Growth Rate,Total Assets Growth Rate,Sales Growth Rate,EPS Growth,COGS Ratio
2013-03-01,0.01940923347912617,0.024407549311763872,0.02534785504747736,0.05638118748410193,0.07090061620691972,0.07363207667570405,17.17724867724868,0.9605485541302999,38.406849424233975,6.391187315854129e-15,-3.3656209742000627,0.31699614018533956,0.0199733388986393,5.143644765285683,0.18963451058842282,0.013097519602748601,0.023928189023150324,-10.640764749323049,-0.9097270953662505,1.9048650802289497,0.03804651580359655,0.18963451058842282,0.06906717328036917,0.20063075906142205,0.10532544333129769,1.0037847134988889,1.012424938839054,1.0096933061556554,0.35000000000000003,0.6424313414098253
2013-06-01,0.014092811256170417,0.017373895971430107,0.018238661898200576,0.04162016065712387,0.051310155825330675,0.05386406051820982,22.90357142857143,0.9443459141148759,53.5975829399696,8.990849252426153e-15,-3.0079745423644795,0.3399338622085177,0.01388223016716591,3.6828678068988148,0.13257903219019257,0.009181632032230604,0.016865566063221663,-2.5580308814312573,-2.8114085887384177,1.953290149181615,0.027116023434197015,0.13257903219019257,0.06925402818644055,0.20452723923416077,0.10470909266595807,0.9718852903015446,0.9765891815026223,0.9664965629633435,0.15463917525773196,0.7445743693629512
2013-09-01,0.011721586665015639,0.01588736623673352,0.016625685542981997,0.034947636379876294,0.04736781070197769,0.049569092438350865,29.981443298969072,1.0374136391041244,58.37740582783422,1.2158543138126003e-14,2.331478794806413,0.7905346043968421,0.029001380116554863,8.05471048513302,0.27543528424585695,0.019274193226256148,0.03319461547572113,2.370967741935484,-0.18281859583132568,1.981476601984384,0.05746555612620861,0.27543528424585695,0.06997721181231001,0.20863541969050756,0.10529290100199316,1.0366603425609202,1.0111005430118276,0.9237872761715933,-0.3635170603674541,0.7695687043434953
2013-12-01,0.01840858560463327,0.0232105851967181,0.02402813201104198,0.052328294688671916,0.06597847157603975,0.0683024323376399,20.45538057742782,1.087534926859958,40.33333319326265,8.418274440750963e-15,-4.2754098665550755,0.559668986871287,0.021285210938522214,5.621197474238467,0.18014174206161404,0.013797276257519675,0.026130025728009734,9.254579932951813,0.12772917375602366,1.8426021012944953,0.03922017440181761,0.18014174206161404,0.076591222554074,0.2177184141385904,0.11815812756624734,0.9820174257813457,0.9848675368765224,1.181728534307097,0.21725239616613423,0.6915673228652672
2014-03-01,0.014614523684156881,0.01803972576108558,0.01871522976632812,0.04176661322447667,0.05155544339468883,0.05348595547488309,24.44888178913738,1.010813475105048,52.40851947886336,1.0707907344907462e-14,6.089865386552083,0.7517365235126922,0.02807651007122054,7.898126035413843,0.28594206646435316,0.018252281305205398,0.03360802031339908,-1.6013514103000324,-0.5772425271794648,1.8578841297725859,0.052162902480720814,0.28594206646435316,0.06383209553911792,0.18242472374110677,0.09818950537213343,0.9427563203107988,0.9490718981636155,0.883890778403536,0.0,0.7135360518952871
2014-06-01,0.013693324348658244,0.017495710572659785,0.018133226121244038,0.039627096924319816,0.05063081841704643,0.05247572399229373,25.637380191693293,0.995897521299032,54.25851114104355,1.1629576106478402e-14,-4.613830435918814,0.2514054208607907,0.016103435197616516,4.914834620716974,0.15376327058920727,0.010538825687865593,0.02109146752259122,-5.627693083028852,1.9353661539839255,1.893900040257451,0.030498296569049177,0.15376327058920727,0.06853929190945109,0.1983457847389848,0.1047287504740864,0.9832506559716641,0.9862443751422357,0.9456858608745475,0.0433333333333333,0.7420500392437658
2014-09-01,0.012794401879071318,0.01556893612525777,0.016078867382037967,0.037240454624083624,0.04531624571417657,0.046800494216686736,27.001666666666665,0.9862783765840665,61.03044082317867,1.2610315456624396e-14,6.739317875057918,0.3776752919139854,0.0237866916979262,7.465610467056808,0.2184493580227622,0.015614498113063539,0.03040828972734784,6.821984099550639,-0.5423829848112736,1.910684462477041,0.04544886224095922,0.2184493580227622,0.07147880064466257,0.20805216665467835,0.10888881484123039,1.0552365206071805,1.0321546636487393,1.0917613206226084,-0.1967871485943775,0.7757044821209991
2014-12-01,0.016338069980430227,0.01715949604713654,0.017697832914301305,0.045647231557135036,0.047942228819291596,0.04944629800620578,22.79785809906292,1.037119667915696,55.31669355099187,1.0682272002032108e-14,-1.6054113935428203,0.2017939608123265,0.009637232824855799,2.8388390594353967,0.09156868362109226,0.006187871736810098,0.013557398163870407,3.404461123738041,-4.0091679734198635,1.7939182297426428,0.017288407648783,0.09156868362109226,0.06757628800710161,0.1888026229613803,0.10524594701758848,0.9827978936316326,0.9788656664765468,0.9799406236329643,0.02892561983471074,0.7427890852301443
2015-03-01,0.01518660816681392,0.01754501866481343,0.018171990883652782,0.04212776669801464,0.048670015378334416,0.050409241087674764,23.96694214876033,0.9992489529297749,53.99841901937801,1.1751083892423973e-14,26.172055832222767,0.549167012602508,0.025775881464575982,7.962410284364496,0.24419889271852369,0.01648395258634269,0.032785545752504065,-11.00100417359651,-0.33457036988438793,1.7740076148190274,0.04572660999683042,0.24419889271852369,0.06750215941946529,0.18725150424632467,0.10555281876026605,0.9886909422130918,0.9899636455040987,1.0324643568116176,0.538135593220339,0.7362767033438563
2015-06-01,0.009731321190342085,0.011819493643781799,0.012386549302002989,0.027056573718379294,0.0328624443517783,0.03443906307795009,38.561440677966104,1.0318512754925737,79.45914490471591,1.8781046700032155e-14,-6.320903139080431,0.28364292584504813,0.013162617955646279,4.13359510546982,0.13022277711931693,0.008428471016482877,0.01860473846354056,-3.023999198356631,-0.47733448207303336,1.7803587111743726,0.023434181539195062,0.13022277711931693,0.06472347774276285,0.1799545521727235,0.10107769352504284,0.9690222379700183,0.9908031016990348,1.0437866286720632,1.3366336633663365,0.813123540038894
