date,ROA(NI),ROA(OI),ROA(EBITDA),ROE(NI),ROE(OI),ROE(EBITDA),PER (P/E),PBR (P/B),EV/EBITDA,PCR,Interest Coverage Ratio,Cash Flow To Debt Ratio,Cash Flow To Liability Ratio,Operating Cash Flow Per Share,Operating Cash Flow Ratio,Asset Efficiency Ratio,Current Liability Coverage Ratio,Cash Generating Power Ratio,External Financing Index Ratio,FCFE,Debt Ratio,Cash Flow to Shareholder's Equity,Cash Flow  to Revenue Ratio,Asset Turnover Ratio,Capital Stock Turnover Ratio,Liability Turnover Ratio,Total Liabilites Growth Rate,Total Assets Growth Rate,Sales Growth Rate,EPS Growth
2013-03-01,0.013859005189216555,0.01778255916972535,0.02044045057587647,0.11568938193343899,0.14844162704701533,0.17062863180137347,31.09505974674514,3.608989738510301,47.27863777089783,6.137190945927335e-15,-1.2657657657657657,0.016338500209467952,0.0028039398950319935,0.5971749033418826,0.037107516650808754,0.0024680420199974687,0.1851063829787234,1.0833333333333333,0.46153846153846156,58000000.0,7.347596407818278,0.020602218700475437,0.037107516650808754,0.06651056828249588,0.5552033808769149,0.075562585376375,0.9979193571531066,0.9914669343706864,1.1808988764044943,1.116647791619479
2013-06-01,0.0065880286108671105,0.01047810264776007,0.01273685531434308,0.0525,0.0835,0.1015,67.96904492261231,3.5683659375,76.03448275862068,1.1597656957668231e-14,-3.883720930232558,0.04213241616509028,0.007031137896398336,1.4834437086092715,0.1101123595505618,0.00614882670347597,0.35498839907192575,-4.083333333333333,-0.6938775510204082,122000000.0,6.969,0.049,0.1101123595505618,0.055841385368302174,0.445,0.06385421150810733,1.0498644169930702,1.0401357436533316,1.119496855345912,-4.999496728736789
2013-09-01,-0.001762057038438948,0.0045682960255824575,0.006982966781961757,-0.013190034196384953,0.03419638495359062,0.05227161700048852,-288.8273779567187,3.7466109672691745,137.38317757009347,1.7178134470759908e-13,0.319634703196347,0.09892008639308855,0.017249171437179873,3.427245856250234,0.2880503144654088,0.014944854140834041,0.5513833992094862,1.9572649572649572,-0.35807860262008734,255000000.0,6.485588666340987,0.11187103077674646,0.2880503144654088,0.051882790576257914,0.3883732291157792,0.059882494727327505,1.057258899418651,1.035337837837838,0.8650707290533188,-1.3947943572422015
2013-12-01,0.0045945945945945945,0.009797297297297298,0.0125,0.03031654034774855,0.06464556397681677,0.08247882300490414,117.92171666997815,3.492732946946054,75.6972972972973,1.6652637485970818e-14,1.6666666666666667,0.08437905668541756,0.015529186907700884,2.9545454545454546,0.21218715995647444,0.013175675675675676,0.40765391014975044,1.1142857142857143,-0.02564102564102564,226000000.0,5.598305840392332,0.08693713776192599,0.21218715995647444,0.06209459459459459,0.40971912617030765,0.07318627060603647,0.9401766996106619,0.9350518069244377,0.837739288969918,-0.7226309553332784
2014-03-01,0.0155420773313116,0.020596411422795047,0.022997220116249686,0.09951456310679611,0.13187702265372167,0.14724919093851133,32.21184315670552,3.195479470064725,41.467032967032964,6.091527149504002e-15,-1.168458781362007,0.002167316861725184,0.00037436358191075174,0.07399459839431721,0.004557885141294439,0.00031589588071771546,0.14766839378238342,-0.07692307692307693,-9.8,26000000.0,5.402912621359223,0.0020226537216828477,0.004557885141294439,0.06930755622946677,0.4437702265372168,0.08213536987121893,0.9479735964227411,0.9563168388617002,1.1732620320855616,4.269493248148686
2014-06-01,0.0028397075705395443,0.008942057881698991,0.011298410972146698,0.019090170593013808,0.06011372867587327,0.07595450852965069,166.5456657470597,3.1480770714865964,84.72192513368984,1.973762892053066e-14,2.4262295081967213,0.06385751520417028,0.010433671658740862,2.1754411927929262,0.1572192513368984,0.00888163857168751,0.49191685912240185,-7.35,-0.7210884353741497,178000000.0,5.722583265637693,0.05970755483346873,0.1572192513368984,0.05649205486073349,0.37977254264825344,0.0663638299382497,1.0892153073057596,1.088308784850079,1.1514778325123152,-7.497169811320755
2014-09-01,-0.0004602840610205155,0.002235665439242504,0.004800105207785376,-0.0030796304443466782,0.014958205015398152,0.032116146062472505,-1034.622641509434,3.242092234931808,199.34246575342465,5.1003608899471685e-14,0.35051546391752575,0.06005586592178771,0.00997294163123309,1.9197856983406503,0.15886699507389163,0.0084823776959495,0.2848297213622291,-3.7941176470588234,-0.9922480620155039,154000000.0,5.690717113946326,0.05675318961724593,0.15886699507389163,0.0533929510783798,0.3572371315442147,0.06277541553923463,0.9642910392127628,0.9861876661695091,0.8475991649269311,-1.09305592134141
2014-12-01,0.004928344465339472,0.009013682640555087,0.010959081771610143,0.037867463876432486,0.06925759840558046,0.08420528151469855,104.20507418137126,3.9625809666168412,87.49112426035504,1.6713601802309208e-14,1.5444444444444445,0.09201877934272301,0.014611599821082451,2.925373134328358,0.2045929018789144,0.01270994098955969,0.2964376590330789,-65.33333333333333,-0.20408163265306123,232000000.0,6.683607374190334,0.09765819631290483,0.2045929018789144,0.06212307891835808,0.4773293472845042,0.07141792157447444,0.9731572838073128,0.9575287177895063,0.8813247470101196,-0.6324653954118672
2015-03-01,0.013039428748835765,0.018193107730518472,0.020428438373176032,0.0904782421370099,0.12623869021973289,0.14174924601464886,41.180266511792986,3.7392675570874623,47.422492401215806,7.629722620755619e-15,-0.9451612903225807,-0.029948525970987367,-0.0046430644225188625,-0.9411764705882353,-0.05887764489420423,-0.0039739211425023286,-0.017361111111111112,0.5765765765765766,0.609375,-47000000.0,5.938819474364498,-0.027574321413183972,-0.05887764489420423,0.06749456690468798,0.46833261525204656,0.0788595473012188,0.8707517372078333,0.8791418745564714,1.1789587852494576,2.0000000000000004
2015-06-01,0.0038211692777990066,0.00573175391669851,0.007860691085757956,0.02812374447569305,0.04218561671353958,0.05785456006428284,120.25941341593264,3.3942627561269587,123.86111111111111,1.67620075553157e-14,-2.763157894736842,0.034600389863547756,0.004485154769425142,1.0441176470588236,0.0770065075921909,0.0038757574103389925,0.13830954994511527,-2.730769230769231,2.0140845070422535,101000000.0,6.359983929288871,0.028525512253917237,0.0770065075921909,0.050330258201866915,0.3704298915226999,0.05824384080859128,1.0328179030469107,1.0284062201762758,1.0898345153664302,-0.40002323015273833
