date,ROA(NI),ROA(OI),ROE(NI),ROE(OI),PER (P/E),PBR (P/B),PCR,Interest Coverage Ratio,Cash Flow To Debt Ratio,Cash Flow To Liability Ratio,Operating Cash Flow Per Share,Operating Cash Flow Ratio,Asset Efficiency Ratio,Current Liability Coverage Ratio,Cash Generating Power Ratio,External Financing Index Ratio,FCFE,Debt Ratio,Cash Flow to Shareholder's Equity,Cash Flow  to Revenue Ratio,Asset Turnover Ratio,Capital Stock Turnover Ratio,Liability Turnover Ratio,Total Liabilites Growth Rate,Total Assets Growth Rate,Sales Growth Rate,EPS Growth,COGS Ratio
2013-03-01,0.0005103873011960996,0.0009122598248405959,0.004677761248751544,0.008360971457227985,58.0,0.554300280244255,5.277886290051035e-19,0.08154206567753072,0.09464992615532057,0.013660719907758656,2.4509722214505443,0.9937673650221521,0.012170208187439966,0.016738506639504117,-3.1457095317328263,-1.3809883633066344,26413000000.0,8.165120757881606,0.11154142768644672,0.9937673650221521,0.012246536378429653,0.11224098477409784,0.013746396177393233,1.0239065089457842,1.0242539984552492,1.0242664307964466,-0.3636363636363637,0.12904558083652473
2013-06-01,0.0016818001996872821,0.002589341220353032,0.01545673326638734,0.023797569167907477,38.96969696969697,0.5998203201288134,2.6159735240078e-19,0.13227156810855026,0.17573910393172812,0.024376839043528258,4.280675249423016,1.773949159712341,0.021724469227436278,0.029469871167335748,-32.59929328621908,-0.9447840790842872,46281000000.0,8.190588316769972,0.19966065306970462,1.773949159712341,0.012246387732419041,0.11255150801620555,0.013741565765887646,0.9989004265795877,0.9984327485490111,1.0550596445670697,0.5714285714285715,0.1259854632157828
2013-09-01,0.001042953410829129,0.0022782278067931157,0.009548738171705082,0.020858267106362096,65.71428571428572,0.6368168691504292,3.6773582917111535e-19,1.025179856115108,0.03222092107891325,0.00434286631288169,0.767521354763353,0.33380670291325165,0.0038685201582016435,0.005386736173479371,0.37444813617950934,0.5034642032332564,8482000000.0,8.155479115902223,0.035418155517861906,0.33380670291325165,0.011589102688590945,0.1061037876374407,0.013010123149055808,1.0132558617192664,1.011596971468501,1.0095027443270255,-0.3,0.12643025237361033
2013-12-01,0.001514075479255073,0.0018289727357008343,0.013679437866643746,0.016524485892945397,51.900000000000006,0.7180708550185874,3.502929873719261e-19,0.48968415690269995,0.04803864238967614,0.006415317171483771,1.117678687412463,0.491275497665274,0.0057052533139130834,0.007807232448260893,1.1654844038480225,-1.6217275304318826,11994000000.0,8.034845391838752,0.05154608161248039,0.491275497665274,0.011613144439375856,0.10492296452285278,0.013058492031399431,0.9747779284584739,0.9778691639560136,0.960576015108593,-6.999999999999999,0.11984926681412304
2014-03-01,-0.0002390863366810072,-0.00031676613867658737,-0.002216587318015594,-0.0029367625750362242,-343.99999999999994,0.7833132546746705,2.082746390375278e-18,-0.031037783145708948,0.08918499911690249,0.011847465253500718,2.1516932878305237,0.8940431224425559,0.010569569705063281,0.014184017753542316,1.1179827798277984,1.1889715266470096,22989000000.0,8.271074829227903,0.09799127164838198,0.8940431224425559,0.011822214655806379,0.10960463672117574,0.013251559075957148,0.9921459631088392,0.9904605131309613,1.0300303951367782,-1.263157894736842,0.11213408876298395
2014-06-01,0.0009375473668740328,0.0012876879068368166,0.008571633159373407,0.011772832766805245,80.89473684210526,0.6810238919005438,4.465511934981012e-19,1.8559096945551128,0.018586304950772355,0.0024716188016838873,0.4542101420618745,0.1936372847011145,0.0022012782893976062,0.003137847893159272,4.494825964252117,2.2350355797404773,4963000000.0,8.142613442511088,0.02012543647935437,0.1936372847011145,0.011368049767870644,0.1039336846228692,0.012764167838331921,1.0255786415637276,1.0221057226528563,1.0346779604159677,-20.0,0.11866261398176292
2014-09-01,-0.00022132092805986778,0.00020295599998681492,-0.0019691554836790527,0.0018057574754588761,-1705.0,0.7511876500433633,2.9372668301116975e-18,0.18003341687552213,0.01177858185234792,0.00156292110272413,0.28015013612862183,0.12353237168735323,0.001387258412902916,0.002333112658975128,-0.12940349644206273,-11.603190767141887,3179000000.0,7.897285498217286,0.012342834159401041,0.12353237168735323,0.011229918068876014,0.09991578718037883,0.012651915294557045,1.0128254658762224,1.0090656648930356,1.0418523372651813,-1.0384615384615385,0.11065917477356592
2014-12-01,0.001627438663381062,0.002574441657868203,0.01406738379519532,0.022253163621129415,68.8076923076923,0.7735734432437539,4.1537696626877274e-19,-1.4475020037403152,0.0014312800496835143,0.00018698990845554395,0.033055276401002295,0.015203145478374836,0.0001653572714909809,0.0007542894243530457,0.02971311475409836,-45.1551724137931,348000000.0,7.643879558551121,0.001429328338898678,0.015203145478374836,0.010876517081691245,0.09401530367066303,0.012299422426860348,0.9829435230651166,0.9818007086391934,0.9771194399385298,-0.07142857142857148,0.11000436871996505
2015-03-01,0.001266593423511053,0.00201628610549347,0.010851839416758598,0.017275009193086797,54.96428571428571,0.6470501307017124,3.401757824957372e-19,-1.0655818540433926,0.0010300263182234778,0.0001293997909533173,0.023291652366859688,0.010458464953470503,0.00011429664411057384,0.0006804863824757604,0.009704892057833234,157.19183673469388,245000000.0,7.567737061729579,0.0009792635937774794,0.010458464953470503,0.010928625244629807,0.09363358754216829,0.012372732664785353,0.9978823374398841,0.9974458291492829,0.9522764227642276,-0.4166666666666666,0.10723128148211389
2015-06-01,0.0022354229853971596,0.0033587183823057245,0.01908932325090698,0.02868166844817789,35.458333333333336,0.7093254872664995,3.30910553762099e-19,-0.8763963088878096,-0.013688612816025372,-0.0017561104157059095,-0.3176921742082009,-0.1354471544715447,-0.0015504640689723848,-0.0014996479087518583,-133.28,-5.351140456182473,-3332000000.0,7.539468089756377,-0.01324013844130351,-0.1354471544715447,0.011447003630468387,0.09775132222571019,0.012965280980301733,1.0001444308974587,0.998155137514712,1.047343324250681,0.23076923076923067,0.10747967479674797
