date,ROA(NI),ROA(OI),ROE(NI),ROE(OI),PER (P/E),PBR (P/B),PCR,Interest Coverage Ratio,Cash Flow To Debt Ratio,Cash Flow To Liability Ratio,Operating Cash Flow Per Share,Operating Cash Flow Ratio,Asset Efficiency Ratio,Current Liability Coverage Ratio,Cash Generating Power Ratio,External Financing Index Ratio,Debt Ratio,Cash Flow to Shareholder's Equity,Cash Flow  to Revenue Ratio,Asset Turnover Ratio,Capital Stock Turnover Ratio,Liability Turnover Ratio,Total Liabilites Growth Rate,Total Assets Growth Rate,Sales Growth Rate,EPS Growth,COGS Ratio
2014-03-01,0.0010710532697437555,0.0019669657532401046,0.010996611107268829,0.020195034234732692,84.54545454545453,0.9257565011411577,6.483073349021325e-17,8.342857142857143,0.01364667984479098,0.006955587232168845,1.942607617231263,0.38898163606010017,0.006278123568560882,0.014703562300823526,2.5674931129476586,-2.9141630901287554,9.267100076077183,0.06445812296839339,0.38898163606010017,0.01613989707110716,0.16570993844664222,0.01788153112476025,0.992107153170096,0.9900958402529062,0.9708265802269044,-0.3888888888888889,0.29716193656093487
2014-06-01,0.001720722703535485,0.0023143053415767955,0.017341040462427744,0.02332302728861406,44.27777777777778,0.7735635502083613,5.312598423884696e-17,-0.980225988700565,0.008555063095430918,0.00430182364744297,1.2070219175236314,0.2354132901134522,0.0038749608168764213,0.008966464496813124,-4.965811965811966,2.3390705679862305,9.077765828740421,0.03905094770802527,0.2354132901134522,0.01646024663692084,0.1658825110902003,0.018273495287244833,1.0078653781575315,1.0049733570159858,0.9935587761674718,-0.27027027027027023,0.29497568881685576
2014-09-01,0.002386138945675123,0.0028151077448976174,0.023436471362738645,0.027649769585253458,31.27027027027027,0.7336722089532587,4.473655992589587e-17,-3.255813953488372,0.01404181339990193,0.007051975672549532,1.9621640780289324,0.3804347826086957,0.006333992426019639,0.014688282015014688,-12.272727272727273,-0.9915343915343915,8.821922317314023,0.06221198156682028,0.3804347826086957,0.01664935151982305,0.16352863726135616,0.018536621767844482,0.9836528862528627,0.9839346835409646,1.071151358344114,2.217391304347826,0.27012882447665054
2014-12-01,0.0007188503670093846,0.001233257051658302,0.007078381713098253,0.012143645691278654,102.69565217391305,0.7380272160529905,5.3826984666100415e-17,5.666666666666667,0.014236215727628804,0.00693669622408832,1.964024067088568,0.407503234152652,0.0062322348332465,0.01797649569482935,-7.682926829268292,2.274074074074074,8.846808234300928,0.061367621274108705,0.407503234152652,0.015293706432062045,0.15059419442820962,0.017022432321334196,0.9901300966640018,0.9876696803105703,0.9965620971207564,-0.7830188679245284,0.2897800776196636
2015-03-01,0.003315442536671791,0.0018368463562700294,0.031944270114221164,0.017698004267603866,19.79245283018868,0.6349667969122631,3.430961819620393e-17,-0.2761998041136141,0.0037560827250608273,0.0017951886038229522,0.5121847083211767,0.10614525139664804,0.001608868971626586,0.003556208246947708,0.11984473556525958,4.08502024291498,8.634994351700765,0.015501443454248776,0.10614525139664804,0.015157239259008363,0.14603991464792268,0.016912566320226762,0.967737397750691,0.9811595684850963,1.0126196692776328,-1.4774774774774775,0.2629995702621401
2015-06-01,-0.006831893246075975,0.0016808119024490004,-0.07478139209513816,0.018398041273172436,-10.103603603603602,0.7576256180482687,-1.283249682960665e-16,0.14155005382131325,0.022717609184231307,0.010522095697616352,3.0982899344927066,0.6510008703220191,0.00956081599263766,0.020241381176597933,-0.8413948256467941,1.820187165775401,9.945925148653375,0.10465197621545995,0.6510008703220191,0.014686333657139936,0.1607555089192025,0.016162951813584476,1.004741848402188,1.0023509817110279,0.9441248972884141,-5.625000000000001,0.26457789382071367
2015-09-01,0.0014733672848403318,0.0026712789468626885,0.015754503733132405,0.02856360024659223,42.458333333333336,0.6743635765463388,4.7190396533311775e-17,0.31282820705176295,0.033011665999614595,0.01573784857179201,4.6100664226319275,0.9149548069022185,0.01426603888408443,0.031100311422067674,-3.5405405405405403,-0.46205657835653346,9.692855675046236,0.15254469484211247,0.9149548069022185,0.015592069440440729,0.16672374820193164,0.01720068406993343,0.9749486709567182,0.9843865280203807,0.9814516129032258,-1.2436548223350254,0.24815119145439607
2015-12-01,-0.006003241245798677,0.0027178539673731405,-0.07083860406280229,0.032070838604062804,-9.461928934010153,0.6697486955874693,-1.373746711308227e-16,0.3030942334739803,0.017226801944620587,0.007861266897245455,2.362940151965424,0.4600806451612903,0.007195061199008709,0.04853937285874938,1.2706013363028954,2.4022787028922,10.800059528238709,0.08490215045762334,0.4600806451612903,0.015638695682332688,0.18453753999553538,0.01708671507902606,1.0172411376347401,1.0132647519248585,0.9979879275653923,-5.020408163265306,0.2439516129032258
2016-03-01,0.001501549471262899,0.002536660170601578,0.0170006510887651,0.028720248860594662,38.20408163265306,0.6557796252622441,4.3534994684544584e-17,1.2643312101910829,0.01937334794661853,0.008424328226405573,2.4822760943595337,0.48370221327967805,0.007680265806204275,0.015564849275473532,-0.8703837798696596,-2.6905158069883526,10.322071909136946,0.08695652173913043,0.48370221327967805,0.01587808696207789,0.17977284236417565,0.01741635244810137,0.98865022172949,0.9909707403866246,1.0171919770773639,-0.30985915492957744,0.2607645875251509
2016-06-01,0.0021844982935585794,0.0026150660731585314,0.025347145690985232,0.030343104841672176,24.042253521126764,0.608718382190875,3.769458338111404e-17,1.372093023255814,0.020216251638269987,0.008550443458980045,2.5423903413890434,0.5051166598444535,0.007813538823916773,0.01545505166120151,1.6927297668038408,1.1385737439222041,10.603188597457939,0.09066196458746602,0.5051166598444535,0.015468780670039447,0.1794871794871795,0.016927660753880264,1.0038465016311116,1.0033926949052396,0.9979575163398693,0.6511627906976744,0.2664756446991404
