date,ROA(NI),ROA(OI),ROE(NI),ROE(OI),PER (P/E),PBR (P/B),PCR,Interest Coverage Ratio,Cash Flow To Debt Ratio,Cash Flow To Liability Ratio,Operating Cash Flow Per Share,Operating Cash Flow Ratio,Asset Efficiency Ratio,Current Liability Coverage Ratio,Cash Generating Power Ratio,External Financing Index Ratio,Debt Ratio,Cash Flow to Shareholder's Equity,Cash Flow  to Revenue Ratio,Asset Turnover Ratio,Capital Stock Turnover Ratio,Liability Turnover Ratio,Total Liabilites Growth Rate,Total Assets Growth Rate,Sales Growth Rate,EPS Growth,COGS Ratio
2013-03-01,0.003084983311835964,0.004491177213674986,0.02205428014639479,0.0321070393079519,37.359550561797754,0.8312895099576976,1.043978988549199e-16,-6.788944723618091,0.0379111410803926,0.00391135297255096,1.9239543726235742,0.2422791477136701,0.003364227490924564,0.005389100082027219,-0.7955974842767296,-5.596837944664031,6.1489139217643425,0.02405057274585294,0.2422791477136701,0.013885749238727178,0.09926802604686534,0.016143993445005295,0.9857509696198481,0.9881641837622982,0.9770760233918129,-0.1188118811881188,0.05314819248264305
2013-06-01,0.003475518617676527,0.004934053840973671,0.02522591259149758,0.03581221239360054,36.0990099009901,0.9179981402446293,1.0169813004864551e-16,-2.6167247386759582,0.02688522341483488,0.0029869625181922783,1.4848484848484849,0.18339181286549708,0.0025754315654616233,0.004483811151388088,7.611650485436893,4.262755102040816,6.258172194272907,0.018692925776686298,0.18339181286549708,0.014043329008097499,0.10192890012159939,0.016287327506724476,0.9875722880459934,0.9864483452528703,1.0341074020319303,0.10989010989010986,0.04935672514619883
2013-09-01,0.0030946509525368038,0.004501015888035204,0.02230266230733302,0.032438113031293785,39.80769230769231,0.8950502101821579,1.0912870258098043e-16,0.4882249560632689,0.13614929932921566,0.015426466549024182,7.750472589792061,0.9917755200774069,0.013285936026597795,0.018765211817795988,4.784130688448075,0.9617073170731707,6.206842596917328,0.09574964969640355,0.9917755200774069,0.01339611208145251,0.0965436711816908,0.015554393344796578,0.9624196556281799,0.9637873525884469,0.9645356976201587,-0.026737967914438526,0.05176584421867441
2013-12-01,0.003101264241455127,0.004516040375774535,0.022549219974112678,0.032836024252333264,41.48663101604278,0.9301778050275904,1.1698393167342211e-16,-0.9054477144646211,-0.009261522583448763,-0.0012348137821151166,-0.6458333333333334,-0.07956136257582828,-0.001064986008394963,-0.0004554994104049688,0.3942196531791908,-31.032258064516128,6.2709766787020005,-0.007743488430183709,-0.07956136257582828,0.013385718568858685,0.09732724754183981,0.015520269413916097,0.9915620904472092,0.9900099869211528,1.0736472945891784,0.00537634408602151,0.04969668688754083
2014-03-01,0.0030671906450685325,0.00438744306991154,0.02208468765305668,0.0315908989714591,46.774193548387096,1.0304109711028986,1.331708750704122e-16,2.050578034682081,0.04967658473479948,0.006893951634620563,3.6090225563909772,0.48096192384769537,0.005936498022713289,0.009156730940827548,2.823529411764706,0.9088541666666666,6.200298321385636,0.04274455674785164,0.48096192384769537,0.012342968805558047,0.08887305757157488,0.014333674440315254,0.9901660676002858,0.9888676222390724,0.9888531087441169,-0.010638297872340318,0.05385771543086172
2014-06-01,0.003060563070224788,0.00431108284617078,0.021859236127792458,0.030790732207979385,47.36702127659574,1.0345380298298867,1.3488091703876934e-16,4.563106796116505,0.03786490778062782,0.005510699645537577,2.9135338345864663,0.38394847659152836,0.004739133625223198,0.007670809300112981,9.171597633136095,1.2361290322580645,6.14222697792239,0.03384796803004826,0.38394847659152836,0.012343149964532936,0.08815757866922892,0.014352706109054968,0.9751828006199099,0.9779920101428127,0.9931119311193112,0.03296703296703287,0.056229873668565765
2014-09-01,0.0028795780207162163,0.0042730186828696505,0.020937058375910426,0.031068594412436135,47.02197802197802,0.9842769866289814,1.3358954386304498e-16,-14.148514851485148,0.02521638383425339,0.0038484341033668597,2.0982986767485823,0.2730627306273063,0.0033191397746573214,0.005702914452111372,-1.5247252747252746,5.79009009009009,6.270877269268399,0.024133057941080553,0.2730627306273063,0.012155228093677486,0.08837917164909229,0.01409358975692458,0.9646519374711536,0.9691426716743172,0.9708621925005971,-0.03191489361702119,0.05510455104551046
2014-12-01,0.002839987017202207,0.00392961468910836,0.02127013065937405,0.02943091548378695,48.526595744680854,1.0474599557234014,1.3863140427549401e-16,-5.673640167364017,0.02082340509292833,0.0033612264964983044,1.8998109640831757,0.240028660138524,0.0029124356656002226,0.005111293641176614,5.127551020408164,9.48955223880597,6.489516864175023,0.021812736033337676,0.240028660138524,0.012133699633699634,0.09087554803142771,0.014003438150087961,0.9818600954939216,0.9832231593343971,1.0525389643036702,0.05027932960893847,0.057320277048005734
2015-03-01,0.0026584226122635056,0.0037839069979484843,0.02009130453507903,0.028597269477583013,52.08938547486033,1.0460838106722943,1.510240773585364e-16,-1.4356756756756757,0.0051763956359002945,0.0008537970984033995,0.4990403071017274,0.06535947712418301,0.0007408251652609984,0.0020592964540607633,-1.244019138755981,13.142307692307693,6.557603686635945,0.005598863000129205,0.06535947712418301,0.011334625028493276,0.08566260390197683,0.013063095605572011,0.9886018705788017,0.9915664863184959,0.965768390386016,-0.06770833333333329,0.06209150326797386
2015-06-01,0.0028026953340208223,0.004107982878695842,0.02160655166405297,0.03166928036243248,49.817708333333336,1.0770833333333334,1.456769064408535e-16,11.53968253968254,0.026275174101261057,0.0045319819629714994,2.7001934235976788,0.33891721291575627,0.003944115611182528,0.0066471640500878415,5.3486590038314175,2.479942693409742,6.709204565255271,0.03040599407562293,0.33891721291575627,0.011637401291161056,0.08971510716152639,0.013371943915100005,0.9752601734384053,0.9774111149464964,1.0160335471139614,-0.005181347150259072,0.0614226754066521
2015-09-01,0.002736624093890231,0.0037059026579219882,0.021414062837633432,0.028998660270538917,46.21761658031088,0.9868706512813864,1.379404196357878e-16,1.8795518207282913,0.03698022857784179,0.006259359753298274,3.861328125,0.4876665022200296,0.005459440800828443,0.008840965243955385,-3.4263431542461005,1.26302478502782,6.824992437011106,0.04272008297679243,0.4876665022200296,0.011195029340697273,0.08760101992307359,0.012835328497658676,1.0106683561963823,1.0101312996348604,0.9842194707453266,0.01578947368421054,0.06882091761223483
2015-12-01,0.0026444030985263312,0.00385781591272354,0.020617659852109612,0.030078294910830795,50.16315789473685,1.0654488908220965,1.5026581488184955e-16,2.101823708206687,0.03786878027300748,0.0060541481474370665,3.6809338521400776,0.4593347899975722,0.005277648378071539,0.00834626726680118,8.226086956521739,0.5623678646934461,6.796715963462375,0.04114832535885168,0.4593347899975722,0.011489764095812191,0.08958242714223576,0.013180251701529217,0.9931862313566836,0.9930966660664571,1.0364871665827882,0.11764705882352924,0.06457878125758679
2016-03-01,0.0023629790711525408,0.0034128841918639277,0.018412191331376275,0.026592989121049904,49.7470588235294,0.9145564237610084,1.5031379804949317e-16,-1.4545454545454546,0.005340247276667376,0.0008771455902776674,0.5508982035928144,0.06945143432310015,0.0007645747053201656,0.002079905628162543,-1.3529411764705883,1.5507246376811594,6.791940079433604,0.005957520290105336,0.06945143432310015,0.011008767677327313,0.08577965809013988,0.012629625274505256,1.0000667437928272,0.9990313697815048,0.9669099756690998,-0.07608695652173908,0.07775541016607952
2016-06-01,0.0025378111724576914,0.0036171419873524567,0.01963639478361421,0.027987751343711856,44.233695652173914,0.866203344825371,1.3556504590456647e-16,-1.8077455048409405,0.009159411531415838,0.0015414637867249773,0.9758551307847082,0.11800486618004866,0.0013422447313434901,0.0028891366900864793,1.4477611940298507,-1.997938144329897,6.73753185293047,0.010385661363198356,0.11800486618004866,0.011374486280044834,0.08801044990256751,0.01306271373905084,0.975606428467332,0.9783050131583222,0.9922742636407532,-0.016042780748663114,0.07688564476885645
